address,number,street,unit,city,state,zip,latitude,longitude,residential_proof,nearest_parcel_land_use,distance_m,parcel_id
"3766 KIMBERLY PKWY N, Columbus, OH, 43232",3766,KIMBERLY PKWY N,,Columbus,OH,43232,39.9221471,-82.895701,nearest parcel (within 53m) LANDUSE 550,550,53.2,010-209608
"3805 KIMBERLY PKWY N, Columbus, OH, 43232",3805,KIMBERLY PKWY N,,Columbus,OH,43232,39.921875,-82.8949793,nearest parcel (within 15m) LANDUSE 550,550,15.2,010-209612
"4004 RIVERCREEK BAY WAY, Columbus, OH, 43232",4004,RIVERCREEK BAY WAY,,Columbus,OH,43232,39.9245805,-82.8912758,nearest parcel (within 45m) LANDUSE 510,510,44.6,010-182228
"5595 HIBERNIA DR C, Columbus, OH, 43232",5595,HIBERNIA DR,C,Columbus,OH,43232,39.9515959,-82.851407,nearest parcel (within 58m) LANDUSE 510,510,57.6,010-127284
"5580 HIBERNIA DR B, Columbus, OH, 43232",5580,HIBERNIA DR,B,Columbus,OH,43232,39.9533381,-82.85115,nearest parcel (within 26m) LANDUSE 511,511,26.1,010-129672
"5030 LINDORA DR CATV, Columbus, OH, 43232",5030,LINDORA DR,CATV,Columbus,OH,43232,39.9242202,-82.8570662,nearest parcel (within 19m) LANDUSE 510,510,18.9,010-136210
"3460 COURTRIGHT LN, Columbus, OH, 43232",3460,COURTRIGHT LN,,Columbus,OH,43232,39.9257681,-82.8998932,nearest parcel (within 19m) LANDUSE 510,510,19.3,010-149643
"422 LITTLE BROOK WAY, Columbus, OH, 43232",422,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5992 LITTLE BROOK WAY, Columbus, OH, 43232",5992,LITTLE BROOK WAY,,Columbus,OH,43232,39.9444401,-82.8392098,nearest parcel (within 4m) LANDUSE 550,550,3.6,550-201432
"5046 COVENTRY CT N, Columbus, OH, 43232",5046,COVENTRY CT N,,Columbus,OH,43232,39.9390721,-82.859385,nearest parcel (within 49m) LANDUSE 510,510,48.7,010-127362
"2135 PINE GROVE LN, Columbus, OH, 43232",2135,PINE GROVE LN,,Columbus,OH,43232,39.9354828,-82.8612633,nearest parcel (within 22m) LANDUSE 511,511,21.9,010-129714
"3619 RIVERDALE SQ, Columbus, OH, 43232",3619,RIVERDALE SQ,,Columbus,OH,43232,39.9288804,-82.9001223,nearest parcel (within 51m) LANDUSE 511,511,50.9,010-118559
"3541 PETZINGER RD, Columbus, OH, 43232",3541,PETZINGER RD,,Columbus,OH,43232,39.9266714,-82.8991679,nearest parcel (within 22m) LANDUSE 510,510,21.9,010-149595
"3690 NOAM CT, Columbus, OH, 43232",3690,NOAM CT,,Columbus,OH,43232,39.9228537,-82.8979754,nearest parcel (within 39m) LANDUSE 520,520,39.4,010-149951
"2185 SUNSHINE PL, Columbus, OH, 43232",2185,SUNSHINE PL,,Columbus,OH,43232,39.9274517,-82.891349,nearest parcel (within 41m) LANDUSE 520,520,40.8,010-182208
"2215 SUNSHINE PL, Columbus, OH, 43232",2215,SUNSHINE PL,,Columbus,OH,43232,39.9274583,-82.8910245,nearest parcel (within 54m) LANDUSE 520,520,53.8,010-182209
"1570 ALLENFORD CT, Columbus, OH, 43232",1570,ALLENFORD CT,,Columbus,OH,43232,39.945906,-82.8485814,nearest parcel (within 34m) LANDUSE 510,510,33.7,010-139098
"1907 BAIRSFORD DR, Columbus, OH, 43232",1907,BAIRSFORD DR,,Columbus,OH,43232,39.9391758,-82.8466482,nearest parcel (within 54m) LANDUSE 520,520,53.9,010-148339
"5847 REDAPPLE RIDGE, Columbus, OH, 43232",5847,REDAPPLE RIDGE,,Columbus,OH,43232,39.943635,-82.8429998,nearest parcel (within 10m) LANDUSE 551,551,10.3,010-186838
"5875 LITTLE BROOK WAY, Columbus, OH, 43232",5875,LITTLE BROOK WAY,,Columbus,OH,43232,39.9454261,-82.8424063,nearest parcel (within 2m) LANDUSE 520,520,2.0,010-180569
"5889 LITTLE BROOK WAY, Columbus, OH, 43232",5889,LITTLE BROOK WAY,,Columbus,OH,43232,39.9451309,-82.8420473,nearest parcel (within 8m) LANDUSE 520,520,7.6,010-183833
"810 LITTLE BROOK WAY, Columbus, OH, 43232",810,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3678 MATHENA WAY, Columbus, OH, 43232",3678,MATHENA WAY,,Columbus,OH,43232,39.9125082,-82.8998777,nearest parcel (within 8m) LANDUSE 510,510,7.6,530-246851
"2386 MALKA CT, Columbus, OH, 43232",2386,MALKA CT,,Columbus,OH,43232,39.9232155,-82.8980156,nearest parcel (within 47m) LANDUSE 510,510,47.0,010-149958
"5608 HIBERNIA DR C, Columbus, OH, 43232",5608,HIBERNIA DR,C,Columbus,OH,43232,39.9528896,-82.8511512,nearest parcel (within 48m) LANDUSE 511,511,48.4,010-129672
"5600 HIBERNIA DR C, Columbus, OH, 43232",5600,HIBERNIA DR,C,Columbus,OH,43232,39.9529725,-82.8510263,nearest parcel (within 48m) LANDUSE 511,511,48.0,010-129672
"2425 KIMBERLY PKWY N, Columbus, OH, 43232",2425,KIMBERLY PKWY N,,Columbus,OH,43232,39.9251331,-82.8888247,nearest parcel (within 58m) LANDUSE 520,520,57.8,010-182220
"5332 CHAUMONTE AVE, Columbus, OH, 43232",5332,CHAUMONTE AVE,,Columbus,OH,43232,39.9177992,-82.8471409,nearest parcel (within 22m) LANDUSE 510,510,21.7,010-169445
"1552 APPLETON CT, Columbus, OH, 43232",1552,APPLETON CT,,Columbus,OH,43232,39.9462309,-82.8481254,nearest parcel (within 22m) LANDUSE 510,510,21.8,010-139096
"2069 BAIRSFORD DR, Columbus, OH, 43232",2069,BAIRSFORD DR,,Columbus,OH,43232,39.9356542,-82.8461368,nearest parcel (within 46m) LANDUSE 520,520,46.3,010-144791
"5567 CHATFORD DR E, Columbus, OH, 43232",5567,CHATFORD DR,E,Columbus,OH,43232,39.934243,-82.8443064,nearest parcel (within 33m) LANDUSE 520,520,32.6,010-180084
"5784 HALLRIDGE CIR, Columbus, OH, 43232",5784,HALLRIDGE CIR,,Columbus,OH,43232,39.9481517,-82.8436427,nearest parcel (within 12m) LANDUSE 550,550,11.7,010-183191
"274 LITTLE BROOK WAY, Columbus, OH, 43232",274,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"490 LITTLE BROOK WAY, Columbus, OH, 43232",490,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"498 LITTLE BROOK WAY, Columbus, OH, 43232",498,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"226 LITTLE BROOK WAY, Columbus, OH, 43232",226,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"788 LITTLE BROOK WAY, Columbus, OH, 43232",788,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1819 MISTY WAY, Columbus, OH, 43232",1819,MISTY WAY,,Columbus,OH,43232,39.9439015,-82.83916,nearest parcel (within 4m) LANDUSE 550,550,3.7,550-190295
"2714 BRANDY DR 203, Columbus, OH, 43232",2714,BRANDY DR,203,Columbus,OH,43232,39.9216445,-82.8629946,nearest parcel (within 38m) LANDUSE 510,510,37.6,530-139705
"5087 MYERS RD, Columbus, OH, 43232",5087,MYERS RD,,Columbus,OH,43232,39.9361373,-82.8591163,nearest parcel (within 43m) LANDUSE 510,510,42.5,010-127383
"3463 COURTRIGHT LN, Columbus, OH, 43232",3463,COURTRIGHT LN,,Columbus,OH,43232,39.925582,-82.8999089,nearest parcel (within 20m) LANDUSE 510,510,19.7,010-149641
"2393 MALKA CT, Columbus, OH, 43232",2393,MALKA CT,,Columbus,OH,43232,39.9232878,-82.8984268,nearest parcel (within 13m) LANDUSE 510,510,13.1,010-149958
"5330 YORKSHIRE TERRACE DR B7, Columbus, OH, 43232",5330,YORKSHIRE TERRACE DR,B7,Columbus,OH,43232,39.9445706,-82.8525615,nearest parcel (within 30m) LANDUSE 550,550,29.7,010-145312
"3908 RIVERCREEK BAY WAY, Columbus, OH, 43232",3908,RIVERCREEK BAY WAY,,Columbus,OH,43232,39.9247947,-82.8928815,nearest parcel (within 33m) LANDUSE 510,510,33.3,010-172946
"5370 YORKSHIRE TERRACE DR A, Columbus, OH, 43232",5370,YORKSHIRE TERRACE DR,A,Columbus,OH,43232,39.944684,-82.8519945,nearest parcel (within 30m) LANDUSE 550,550,30.3,010-145307
"3635 WINCHESTER BEND DR, Columbus, OH, 43232",3635,WINCHESTER BEND DR,,Columbus,OH,43232,39.9016004,-82.8898954,nearest parcel (within 6m) LANDUSE 553,553,5.8,530-308967
"2460 KIMBERLY PKWY N, Columbus, OH, 43232",2460,KIMBERLY PKWY N,,Columbus,OH,43232,39.9251331,-82.8888247,nearest parcel (within 58m) LANDUSE 520,520,57.8,010-182220
"2510 KIMBERLY PKWY E UNIT 206, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 206,Columbus,OH,43232,39.922614,-82.8845353,nearest parcel (within 36m) LANDUSE 550,550,35.9,010-191617
"1580 ALLENFORD CT, Columbus, OH, 43232",1580,ALLENFORD CT,,Columbus,OH,43232,39.9457301,-82.8484553,nearest parcel (within 56m) LANDUSE 510,510,55.6,010-139098
"420 LITTLE BROOK WAY, Columbus, OH, 43232",420,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"244 LITTLE BROOK WAY, Columbus, OH, 43232",244,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"848 LITTLE BROOK WAY, Columbus, OH, 43232",848,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"820 LITTLE BROOK WAY, Columbus, OH, 43232",820,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1818 MISTY WAY, Columbus, OH, 43232",1818,MISTY WAY,,Columbus,OH,43232,39.9436615,-82.8388111,nearest parcel (within 4m) LANDUSE 550,550,4.5,550-194249
"4815 ROLLINGBROOK LN A, Columbus, OH, 43232",4815,ROLLINGBROOK LN,A,Columbus,OH,43232,39.9222467,-82.8625652,nearest parcel (within 48m) LANDUSE 510,510,47.8,010-133262
"3168 EASTHAVEN DR S, Columbus, OH, 43232",3168,EASTHAVEN DR S,,Columbus,OH,43232,39.9250007,-82.9081397,nearest parcel (within 12m) LANDUSE 550,550,11.6,010-162965
"5413 JACK RUSSELL WAY, Columbus, OH, 43232",5413,JACK RUSSELL WAY,,Columbus,OH,43232,39.9084397,-82.8510393,nearest parcel (within 22m) LANDUSE 510,510,22.4,010-246347
"3293 ST BERNARD CIR, Columbus, OH, 43232",3293,ST BERNARD CIR,,Columbus,OH,43232,39.9107548,-82.8516534,nearest parcel (within 26m) LANDUSE 510,510,26.4,010-239708
"5608 HIBERNIA DR, Columbus, OH, 43232",5608,HIBERNIA DR,,Columbus,OH,43232,39.9529472,-82.8511713,nearest parcel (within 42m) LANDUSE 511,511,42.1,010-129672
"2733 NATALIA DR, Columbus, OH, 43232",2733,NATALIA DR,,Columbus,OH,43232,39.9174291,-82.8886367,nearest parcel (within 28m) LANDUSE 510,510,27.8,010-282649
"2510 KIMBERLY PKWY E 105, Columbus, OH, 43232",2510,KIMBERLY PKWY E,105,Columbus,OH,43232,39.9225143,-82.884635,nearest parcel (within 43m) LANDUSE 552,552,43.3,010-191615
"2963 QUINBY DR, Columbus, OH, 43232",2963,QUINBY DR,,Columbus,OH,43232,39.9188751,-82.8436468,nearest parcel (within 28m) LANDUSE 510,510,28.1,010-197492
"1789 SUNAPPLE WAY, Columbus, OH, 43232",1789,SUNAPPLE WAY,,Columbus,OH,43232,39.9438305,-82.8437426,nearest parcel (within 13m) LANDUSE 551,551,12.7,010-186900
"5878 REFUGEE RD, Columbus, OH, 43232",5878,REFUGEE RD,,Columbus,OH,43232,39.9188456,-82.8418183,nearest parcel (within 57m) LANDUSE 510,510,56.6,010-253572
"1843 QUARRY RIDGE DR CATV, Columbus, OH, 43232",1843,QUARRY RIDGE DR,CATV,Columbus,OH,43232,39.9433001,-82.841115,nearest parcel (within 11m) LANDUSE 520,520,10.8,010-180558
"404 LITTLE BROOK WAY, Columbus, OH, 43232",404,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"878 LITTLE BROOK WAY, Columbus, OH, 43232",878,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"494 LITTLE BROOK WAY, Columbus, OH, 43232",494,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"182 LITTLE BROOK WAY, Columbus, OH, 43232",182,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"442 LITTLE BROOK WAY, Columbus, OH, 43232",442,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"2554 ILENE RD, Columbus, OH, 43232",2554,ILENE RD,,Columbus,OH,43232,39.92465,-82.8613389,nearest parcel (within 6m) LANDUSE 510,510,5.5,010-133069
"5052 COVENTRY CT N, Columbus, OH, 43232",5052,COVENTRY CT N,,Columbus,OH,43232,39.9390753,-82.8591548,nearest parcel (within 39m) LANDUSE 510,510,38.6,010-127363
"5568 HIBERNIA DR A, Columbus, OH, 43232",5568,HIBERNIA DR,A,Columbus,OH,43232,39.9532191,-82.8513738,nearest parcel (within 8m) LANDUSE 511,511,7.6,010-129672
"3166 ST BERNARD CIR, Columbus, OH, 43232",3166,ST BERNARD CIR,,Columbus,OH,43232,39.9129092,-82.8509513,nearest parcel (within 9m) LANDUSE 510,510,8.7,010-239778
"2738 BRANDY DR 202, Columbus, OH, 43232",2738,BRANDY DR,202,Columbus,OH,43232,39.9212243,-82.8628661,nearest parcel (within 37m) LANDUSE 510,510,37.2,530-139736
"2246 WABASH CT W, Columbus, OH, 43232",2246,WABASH CT W,,Columbus,OH,43232,39.9255288,-82.9078539,nearest parcel (within 14m) LANDUSE 520,520,14.2,010-138342
"3470 COURTRIGHT LN, Columbus, OH, 43232",3470,COURTRIGHT LN,,Columbus,OH,43232,39.9258452,-82.899622,nearest parcel (within 11m) LANDUSE 510,510,10.9,010-149601
"2388 MALKA CT, Columbus, OH, 43232",2388,MALKA CT,,Columbus,OH,43232,39.9231868,-82.8980997,nearest parcel (within 42m) LANDUSE 510,510,42.0,010-149958
"2372 MALKA CT, Columbus, OH, 43232",2372,MALKA CT,,Columbus,OH,43232,39.923437,-82.8978566,nearest parcel (within 57m) LANDUSE 510,510,57.3,010-149958
"140 LITTLE BROOK WAY, Columbus, OH, 43232",140,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"738 LITTLE BROOK WAY, Columbus, OH, 43232",738,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"110 LITTLE BROOK WAY, Columbus, OH, 43232",110,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"868 LITTLE BROOK WAY, Columbus, OH, 43232",868,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"834 LITTLE BROOK WAY, Columbus, OH, 43232",834,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"652 LITTLE BROOK WAY, Columbus, OH, 43232",652,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1820 MISTY WAY, Columbus, OH, 43232",1820,MISTY WAY,,Columbus,OH,43232,39.9436339,-82.8388716,nearest parcel (within 6m) LANDUSE 550,550,5.6,550-194250
"2201 FOXCROFT GREEN, Columbus, OH, 43232",2201,FOXCROFT GREEN,,Columbus,OH,43232,39.9317828,-82.8634631,nearest parcel (within 3m) LANDUSE 550,550,3.4,010-161619
"2443 KIMBERLY PKWY N, Columbus, OH, 43232",2443,KIMBERLY PKWY N,,Columbus,OH,43232,39.9251331,-82.8888247,nearest parcel (within 58m) LANDUSE 520,520,57.8,010-182220
"2277 COURTRIGHT RD, Columbus, OH, 43232",2277,COURTRIGHT RD,,Columbus,OH,43232,39.925721,-82.8990481,nearest parcel (within 40m) LANDUSE 510,510,40.4,010-149601
"3788 RIVERCREEK BAY WAY, Columbus, OH, 43232",3788,RIVERCREEK BAY WAY,,Columbus,OH,43232,39.9249469,-82.8949931,nearest parcel (within 30m) LANDUSE 510,510,29.5,010-172937
"3884 RIVERCREEK BAY WAY, Columbus, OH, 43232",3884,RIVERCREEK BAY WAY,,Columbus,OH,43232,39.9248458,-82.8932241,nearest parcel (within 30m) LANDUSE 510,510,30.3,010-172944
"2157 RIVERDALE SQ W, Columbus, OH, 43232",2157,RIVERDALE SQ W,,Columbus,OH,43232,39.927989,-82.9005025,nearest parcel (within 55m) LANDUSE 511,511,54.7,010-118869
"3574 DELPORT WAY, Columbus, OH, 43232",3574,DELPORT WAY,,Columbus,OH,43232,39.9092612,-82.8997058,nearest parcel (within 8m) LANDUSE 510,510,8.5,530-244867
"2462 COURTRIGHT RD, Columbus, OH, 43232",2462,COURTRIGHT RD,,Columbus,OH,43232,39.9224524,-82.8977836,nearest parcel (within 29m) LANDUSE 520,520,28.7,010-149950
"2370 MALKA CT, Columbus, OH, 43232",2370,MALKA CT,,Columbus,OH,43232,39.9234985,-82.8978609,nearest parcel (within 56m) LANDUSE 510,510,56.1,010-149959
"5330 YORKSHIRE TERRACE DR B5, Columbus, OH, 43232",5330,YORKSHIRE TERRACE DR,B5,Columbus,OH,43232,39.9445438,-82.852669,nearest parcel (within 30m) LANDUSE 550,550,29.7,010-145284
"3254 ST BERNARD CIR, Columbus, OH, 43232",3254,ST BERNARD CIR,,Columbus,OH,43232,39.9113961,-82.851097,nearest parcel (within 11m) LANDUSE 510,510,10.9,010-239768
"3157 ST BERNARD CIR, Columbus, OH, 43232",3157,ST BERNARD CIR,,Columbus,OH,43232,39.9131189,-82.8515121,nearest parcel (within 22m) LANDUSE 510,510,22.5,010-239752
"5370 YORKSHIRE TERRACE DR G, Columbus, OH, 43232",5370,YORKSHIRE TERRACE DR,G,Columbus,OH,43232,39.9447999,-82.8517012,nearest parcel (within 29m) LANDUSE 550,550,28.8,010-145306
"2254 SUNSHINE PL, Columbus, OH, 43232",2254,SUNSHINE PL,,Columbus,OH,43232,39.9269937,-82.8904788,nearest parcel (within 38m) LANDUSE 520,520,38.3,010-182211
"5590 TINLEY PARK, Columbus, OH, 43232",5590,TINLEY PARK,,Columbus,OH,43232,39.9118346,-82.8463387,nearest parcel (within 55m) LANDUSE 510,510,54.5,010-264950
"5389 JACK RUSSELL WAY, Columbus, OH, 43232",5389,JACK RUSSELL WAY,,Columbus,OH,43232,39.9084515,-82.8516738,nearest parcel (within 15m) LANDUSE 510,510,14.5,010-246345
"3205 ST BERNARD CIR, Columbus, OH, 43232",3205,ST BERNARD CIR,,Columbus,OH,43232,39.9122869,-82.8515613,nearest parcel (within 16m) LANDUSE 510,510,16.5,010-239757
"2510 KIMBERLY PKWY E 109, Columbus, OH, 43232",2510,KIMBERLY PKWY E,109,Columbus,OH,43232,39.9225143,-82.884635,nearest parcel (within 43m) LANDUSE 552,552,43.3,010-191615
"5406 REFUGEE RD, Columbus, OH, 43232",5406,REFUGEE RD,,Columbus,OH,43232,39.9208723,-82.8455078,nearest parcel (within 10m) LANDUSE 510,510,10.0,010-226786
"5381 YORKSHIRE TERRACE DR 2C, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,2C,Columbus,OH,43232,39.9446054,-82.8514954,nearest parcel (within 57m) LANDUSE 550,550,56.6,010-145306
"5533 CHATFORD DR, Columbus, OH, 43232",5533,CHATFORD DR,,Columbus,OH,43232,39.9349967,-82.8455231,nearest parcel (within 47m) LANDUSE 520,520,46.5,010-144762
"1549 APPLETON CT, Columbus, OH, 43232",1549,APPLETON CT,,Columbus,OH,43232,39.9461759,-82.8484183,nearest parcel (within 14m) LANDUSE 510,510,14.2,010-139097
"690 LITTLE BROOK WAY, Columbus, OH, 43232",690,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"268 LITTLE BROOK WAY, Columbus, OH, 43232",268,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"86 LITTLE BROOK WAY, Columbus, OH, 43232",86,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"840 LITTLE BROOK WAY, Columbus, OH, 43232",840,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5750 HALLRIDGE CIR, Columbus, OH, 43232",5750,HALLRIDGE CIR,,Columbus,OH,43232,39.9481404,-82.844702,nearest parcel (within 17m) LANDUSE 550,550,16.9,010-183151
"544 LITTLE BROOK WAY, Columbus, OH, 43232",544,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445074,-82.8413781,nearest parcel (within 20m) LANDUSE 520,520,20.5,010-180563
"50 LITTLE BROOK WAY, Columbus, OH, 43232",50,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"204 LITTLE BROOK WAY, Columbus, OH, 43232",204,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"836 LITTLE BROOK WAY, Columbus, OH, 43232",836,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"752 LITTLE BROOK WAY, Columbus, OH, 43232",752,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"380 LITTLE BROOK WAY, Columbus, OH, 43232",380,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3649 FARTHING LN, Columbus, OH, 43232",3649,FARTHING LN,,Columbus,OH,43232,39.9128356,-82.9092197,nearest parcel (within 51m) LANDUSE 510,510,51.3,180-001267
"1579 MCNAUGHTEN RD, Columbus, OH, 43232",1579,MCNAUGHTEN RD,,Columbus,OH,43232,39.9468351,-82.8392342,nearest parcel (within 18m) LANDUSE 550,550,18.0,010-183006
"2236 WADSWORTH DR, Columbus, OH, 43232",2236,WADSWORTH DR,,Columbus,OH,43232,39.9255201,-82.9099346,nearest parcel (within 22m) LANDUSE 520,520,22.5,010-138213
"4792 LARAINE CT 201, Columbus, OH, 43232",4792,LARAINE CT,201,Columbus,OH,43232,39.920463,-82.8640233,nearest parcel (within 37m) LANDUSE 510,510,36.8,530-139747
"4824 ROLLINGBROOK LN A, Columbus, OH, 43232",4824,ROLLINGBROOK LN,A,Columbus,OH,43232,39.9224026,-82.8624349,nearest parcel (within 41m) LANDUSE 510,510,41.2,010-133221
"3411 CARDSTON PL, Columbus, OH, 43232",3411,CARDSTON PL,,Columbus,OH,43232,39.9251474,-82.9016894,nearest parcel (within 8m) LANDUSE 510,510,8.1,010-149668
"5176 MAPLERIDGE RD, Columbus, OH, 43232",5176,MAPLERIDGE RD,,Columbus,OH,43232,39.9368434,-82.8553077,nearest parcel (within 8m) LANDUSE 510,510,8.2,010-127681
"2314 CARDSTON DR, Columbus, OH, 43232",2314,CARDSTON DR,,Columbus,OH,43232,39.9247584,-82.900376,nearest parcel (within 13m) LANDUSE 510,510,12.7,010-149618
"5572 HIBERNIA DR B, Columbus, OH, 43232",5572,HIBERNIA DR,B,Columbus,OH,43232,39.953235,-82.8512577,nearest parcel (within 16m) LANDUSE 511,511,15.9,010-129672
"2417 KIMBERLY PKWY N, Columbus, OH, 43232",2417,KIMBERLY PKWY N,,Columbus,OH,43232,39.9251331,-82.8888247,nearest parcel (within 58m) LANDUSE 520,520,57.8,010-182220
"3367 BRANFORD, Columbus, OH, 43232",3367,BRANFORD,,Columbus,OH,43232,39.9104275,-82.8459421,nearest parcel (within 10m) LANDUSE 510,510,10.1,010-264960
"5854 HALLRIDGE CIR, Columbus, OH, 43232",5854,HALLRIDGE CIR,,Columbus,OH,43232,39.9472043,-82.8422818,nearest parcel (within 13m) LANDUSE 550,550,13.5,010-183267
"220 LITTLE BROOK WAY, Columbus, OH, 43232",220,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
