tier,address,number,street,unit,city,state,zip,latitude,longitude,residential_proof,existence_proof,parcel_id,land_use_type,distance_m
A_parcel_address_match_and_census,"2821 MILLVALE ST, Columbus, OH, 43232",2821,MILLVALE ST,,Columbus,OH,43232,39.9214226,-82.8461659,auditor parcel 010-162702 (SINGLE_FAMILY),auditor parcel + census geocoder,010-162702,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2029 BAIRSFORD DR 2D, Columbus, OH, 43232",2029,BAIRSFORD DR,2D,Columbus,OH,43232,39.9362777,-82.8466541,auditor parcel 010-144795 (TWO_FAMILY),auditor parcel + census geocoder,010-144795,TWO_FAMILY,
A_parcel_address_match_and_census,"5533 OAKMONT DR, Columbus, OH, 43232",5533,OAKMONT DR,,Columbus,OH,43232,39.9366136,-82.8455328,auditor parcel 010-144796 (SINGLE_FAMILY),auditor parcel + census geocoder,010-144796,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2818 RAPHAEL DR, Columbus, OH, 43232",2818,RAPHAEL DR,,Columbus,OH,43232,39.9213067,-82.8447164,auditor parcel 010-226773 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226773,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1897 BIRKDALE DR, Columbus, OH, 43232",1897,BIRKDALE DR,,Columbus,OH,43232,39.9404297,-82.8426523,auditor parcel 010-139420 (SINGLE_FAMILY),auditor parcel + census geocoder,010-139420,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5664 SARANAC DR, Columbus, OH, 43232",5664,SARANAC DR,,Columbus,OH,43232,39.941524,-82.8430001,auditor parcel 010-125635 (TWO_FAMILY),auditor parcel + census geocoder,010-125635,TWO_FAMILY,
A_parcel_address_match_and_census,"2913 HEATH CT, Columbus, OH, 43232",2913,HEATH CT,,Columbus,OH,43232,39.9266492,-82.9155587,auditor parcel 010-138276 (SINGLE_FAMILY),auditor parcel + census geocoder,010-138276,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3215 GALLANT DR, Columbus, OH, 43232",3215,GALLANT DR,,Columbus,OH,43232,39.9143929,-82.841956,auditor parcel 010-259264 (SINGLE_FAMILY),auditor parcel + census geocoder,010-259264,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1641 CINDY CT, Columbus, OH, 43232",1641,CINDY CT,,Columbus,OH,43232,39.9455348,-82.8410725,auditor parcel 010-183103 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183103,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"1640 CINDY CT, Columbus, OH, 43232",1640,CINDY CT,,Columbus,OH,43232,39.9455494,-82.8407908,auditor parcel 010-183101 (APARTMENT),auditor parcel + census geocoder,010-183101,APARTMENT,
A_parcel_address_match_and_census,"3154 LEGION LN, Columbus, OH, 43232",3154,LEGION LN,,Columbus,OH,43232,39.9159316,-82.8393496,auditor parcel 010-253494 (SINGLE_FAMILY),auditor parcel + census geocoder,010-253494,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5860 MORRISSEY ST, Columbus, OH, 43232",5860,MORRISSEY ST,,Columbus,OH,43232,39.914367,-82.8388435,auditor parcel 530-274021 (APARTMENT_4PLUS),auditor parcel + census geocoder,530-274021,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"3133 SAXON CT, Columbus, OH, 43232",3133,SAXON CT,,Columbus,OH,43232,39.9113992,-82.9125337,auditor parcel 530-148779 (SINGLE_FAMILY),auditor parcel + census geocoder,530-148779,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4771 NIELES EDGE DR, Columbus, OH, 43232",4771,NIELES EDGE DR,,Columbus,OH,43232,39.9132092,-82.8676974,auditor parcel 010-271089 (SINGLE_FAMILY),auditor parcel + census geocoder,010-271089,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2291 ARBOR DR, Columbus, OH, 43232",2291,ARBOR DR,,Columbus,OH,43232,39.9287382,-82.8670414,auditor parcel 010-118793 (SINGLE_FAMILY),auditor parcel + census geocoder,010-118793,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4843 NIELES EDGE DR, Columbus, OH, 43232",4843,NIELES EDGE DR,,Columbus,OH,43232,39.9118417,-82.8663633,auditor parcel 010-265770 (SINGLE_FAMILY),auditor parcel + census geocoder,010-265770,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4852 HANOVER HILL CT, Columbus, OH, 43232",4852,HANOVER HILL CT,,Columbus,OH,43232,39.9129426,-82.8660668,auditor parcel 010-271103 (SINGLE_FAMILY),auditor parcel + census geocoder,010-271103,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3121 EASTHAVEN DR S, Columbus, OH, 43232",3121,EASTHAVEN DR S,,Columbus,OH,43232,39.9247474,-82.9092741,auditor parcel 010-162942 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-162942,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"1517 MANOR DR, Columbus, OH, 43232",1517,MANOR DR,,Columbus,OH,43232,39.9481826,-82.8338985,auditor parcel 550-156188 (SINGLE_FAMILY),auditor parcel + census geocoder,550-156188,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1501 MANOR DR, Columbus, OH, 43232",1501,MANOR DR,,Columbus,OH,43232,39.9485396,-82.8338467,auditor parcel 550-207182 (SINGLE_FAMILY),auditor parcel + census geocoder,550-207182,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3630 WESSON DR, Columbus, OH, 43232",3630,WESSON DR,,Columbus,OH,43232,39.9139879,-82.901494,auditor parcel 530-241075 (SINGLE_FAMILY),auditor parcel + census geocoder,530-241075,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2390 DALETON PL, Columbus, OH, 43232",2390,DALETON PL,,Columbus,OH,43232,39.923094,-82.901429,auditor parcel 010-154851 (SINGLE_FAMILY),auditor parcel + census geocoder,010-154851,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3492 CLARKSTON AVE, Columbus, OH, 43232",3492,CLARKSTON AVE,,Columbus,OH,43232,39.9227274,-82.8989776,auditor parcel 010-149951 (TWO_FAMILY),auditor parcel + census geocoder,010-149951,TWO_FAMILY,
A_parcel_address_match_and_census,"5399 WALSHIRE DR, Columbus, OH, 43232",5399,WALSHIRE DR,,Columbus,OH,43232,39.9453759,-82.8512151,auditor parcel 010-127165 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127165,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3345 BEAGLE BLVD, Columbus, OH, 43232",3345,BEAGLE BLVD,,Columbus,OH,43232,39.9095741,-82.8508133,auditor parcel 010-246403 (SINGLE_FAMILY),auditor parcel + census geocoder,010-246403,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1919 WOODETTE RD, Columbus, OH, 43232",1919,WOODETTE RD,,Columbus,OH,43232,39.9384109,-82.8504381,auditor parcel 010-127707 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127707,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1432 DEVONHURST DR, Columbus, OH, 43232",1432,DEVONHURST DR,,Columbus,OH,43232,39.9482723,-82.8511477,auditor parcel 010-127226 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127226,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3847 BAY VILLAGE ST, Columbus, OH, 43232",3847,BAY VILLAGE ST,,Columbus,OH,43232,39.915997,-82.8956221,auditor parcel 530-272727 (SINGLE_FAMILY),auditor parcel + census geocoder,530-272727,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2471 MASON VILLAGE CT, Columbus, OH, 43232",2471,MASON VILLAGE CT,,Columbus,OH,43232,39.9224848,-82.8957635,auditor parcel 010-209608 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-209608,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"3835 LAMARQUE CT, Columbus, OH, 43232",3835,LAMARQUE CT,,Columbus,OH,43232,39.920477,-82.8943688,auditor parcel 010-158069 (APARTMENT),auditor parcel + census geocoder,010-158069,APARTMENT,
A_parcel_address_match_and_census,"3838 LAMARQUE CT, Columbus, OH, 43232",3838,LAMARQUE CT,,Columbus,OH,43232,39.9210733,-82.894201,auditor parcel 010-158060 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-158060,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"3523 WINCHESTER BEND DR, Columbus, OH, 43232",3523,WINCHESTER BEND DR,,Columbus,OH,43232,39.9014667,-82.891378,auditor parcel 530-308933 (APARTMENT),auditor parcel + census geocoder,530-308933,APARTMENT,
A_parcel_address_match_and_census,"3439 WINCHESTER BEND DR, Columbus, OH, 43232",3439,WINCHESTER BEND DR,,Columbus,OH,43232,39.902907,-82.8911088,auditor parcel 530-308905 (APARTMENT),auditor parcel + census geocoder,530-308905,APARTMENT,
A_parcel_address_match_and_census,"2903 FALCON BRIDGE DR, Columbus, OH, 43232",2903,FALCON BRIDGE DR,,Columbus,OH,43232,39.9193016,-82.8488618,auditor parcel 010-169350 (SINGLE_FAMILY),auditor parcel + census geocoder,010-169350,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2679 NATALIA DR, Columbus, OH, 43232",2679,NATALIA DR,,Columbus,OH,43232,39.9186482,-82.8883989,auditor parcel 010-282657 (SINGLE_FAMILY),auditor parcel + census geocoder,010-282657,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2733 MOUNDCREST ST, Columbus, OH, 43232",2733,MOUNDCREST ST,,Columbus,OH,43232,39.9230876,-82.8475823,auditor parcel 010-162625 (SINGLE_FAMILY),auditor parcel + census geocoder,010-162625,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3169 THORNDYKE ST, Columbus, OH, 43232",3169,THORNDYKE ST,,Columbus,OH,43232,39.9142886,-82.8463356,auditor parcel 010-259306 (SINGLE_FAMILY),auditor parcel + census geocoder,010-259306,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5395 SHERRY CT, Columbus, OH, 43232",5395,SHERRY CT,,Columbus,OH,43232,39.9199738,-82.8459697,auditor parcel 010-169392 (SINGLE_FAMILY),auditor parcel + census geocoder,010-169392,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5576 HARDWICK DR, Columbus, OH, 43232",5576,HARDWICK DR,,Columbus,OH,43232,39.9402266,-82.845146,auditor parcel 010-148345 (TWO_FAMILY),auditor parcel + census geocoder,010-148345,TWO_FAMILY,
A_parcel_address_match_and_census,"3142 CROSSGATE RD, Columbus, OH, 43232",3142,CROSSGATE RD,,Columbus,OH,43232,39.9147865,-82.8448548,auditor parcel 010-259291 (SINGLE_FAMILY),auditor parcel + census geocoder,010-259291,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5405 MENDON CT, Columbus, OH, 43232",5405,MENDON CT,,Columbus,OH,43232,39.9165594,-82.8448667,auditor parcel 010-217367 (SINGLE_FAMILY),auditor parcel + census geocoder,010-217367,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2854 BEAL DR, Columbus, OH, 43232",2854,BEAL DR,,Columbus,OH,43232,39.9206738,-82.8440898,auditor parcel 010-226780 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226780,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2783 RAPHAEL DR, Columbus, OH, 43232",2783,RAPHAEL DR,,Columbus,OH,43232,39.9221012,-82.8450453,auditor parcel 010-226794 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226794,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2731 RAPHAEL DR, Columbus, OH, 43232",2731,RAPHAEL DR,,Columbus,OH,43232,39.9233263,-82.8449267,auditor parcel 010-226801 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226801,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5684 EARNINGS DR, Columbus, OH, 43232",5684,EARNINGS DR,,Columbus,OH,43232,39.9129676,-82.8435358,auditor parcel 010-254355 (SINGLE_FAMILY),auditor parcel + census geocoder,010-254355,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2814 BEAL DR, Columbus, OH, 43232",2814,BEAL DR,,Columbus,OH,43232,39.9215469,-82.8437288,auditor parcel 010-224605 (SINGLE_FAMILY),auditor parcel + census geocoder,010-224605,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2688 RAPHAEL DR, Columbus, OH, 43232",2688,RAPHAEL DR,,Columbus,OH,43232,39.9242362,-82.8440824,auditor parcel 010-226752 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226752,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1904 BIRKDALE DR, Columbus, OH, 43232",1904,BIRKDALE DR,,Columbus,OH,43232,39.9400128,-82.8434634,auditor parcel 010-139432 (SINGLE_FAMILY),auditor parcel + census geocoder,010-139432,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3033 QUINBY DR, Columbus, OH, 43232",3033,QUINBY DR,,Columbus,OH,43232,39.9175699,-82.8428106,auditor parcel 010-197486 (SINGLE_FAMILY),auditor parcel + census geocoder,010-197486,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5775 REFUGEE RD, Columbus, OH, 43232",5775,REFUGEE RD,,Columbus,OH,43232,39.9194914,-82.8422451,auditor parcel 010-104484 (SINGLE_FAMILY),auditor parcel + census geocoder,010-104484,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5638 CHATFORD DR, Columbus, OH, 43232",5638,CHATFORD DR,,Columbus,OH,43232,39.9347027,-82.8424403,auditor parcel 010-144742 (TWO_FAMILY),auditor parcel + census geocoder,010-144742,TWO_FAMILY,
A_parcel_address_match_and_census,"3143 GALLANT DR, Columbus, OH, 43232",3143,GALLANT DR,,Columbus,OH,43232,39.9160114,-82.8418341,auditor parcel 010-259254 (SINGLE_FAMILY),auditor parcel + census geocoder,010-259254,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1974 WALNUT HILL PARK DR, Columbus, OH, 43232",1974,WALNUT HILL PARK DR,,Columbus,OH,43232,39.9381441,-82.8403658,auditor parcel 010-139379 (SINGLE_FAMILY),auditor parcel + census geocoder,010-139379,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3184 LEGION LN, Columbus, OH, 43232",3184,LEGION LN,,Columbus,OH,43232,39.9153116,-82.8394476,auditor parcel 010-253491 (SINGLE_FAMILY),auditor parcel + census geocoder,010-253491,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3130 LEGION LN, Columbus, OH, 43232",3130,LEGION LN,,Columbus,OH,43232,39.9165331,-82.8393056,auditor parcel 010-253498 (SINGLE_FAMILY),auditor parcel + census geocoder,010-253498,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5934 LEAFRIDGE LN, Columbus, OH, 43232",5934,LEAFRIDGE LN,,Columbus,OH,43232,39.9222195,-82.8396401,auditor parcel 010-233580 (SINGLE_FAMILY),auditor parcel + census geocoder,010-233580,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3154 AMBERFIELD DR, Columbus, OH, 43232",3154,AMBERFIELD DR,,Columbus,OH,43232,39.9120863,-82.86433,auditor parcel 010-265758 (SINGLE_FAMILY),auditor parcel + census geocoder,010-265758,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2936 BLUE TOP DR, Columbus, OH, 43232",2936,BLUE TOP DR,,Columbus,OH,43232,39.920259,-82.8375686,auditor parcel 010-231948 (SINGLE_FAMILY),auditor parcel + census geocoder,010-231948,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2225 NOE-BIXBY RD, Columbus, OH, 43232",2225,NOE-BIXBY RD,,Columbus,OH,43232,39.9311439,-82.8632208,auditor parcel 010-161595 (APARTMENT),auditor parcel + census geocoder,010-161595,APARTMENT,
A_parcel_address_match_and_census,"2778 CRYODON BLVD W, Columbus, OH, 43232",2778,CRYODON BLVD W,,Columbus,OH,43232,39.9199418,-82.8619964,auditor parcel 530-139814 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139814,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4838 DOWNING DR, Columbus, OH, 43232",4838,DOWNING DR,,Columbus,OH,43232,39.9232224,-82.8619672,auditor parcel 010-133108 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133108,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2541 ILENE RD, Columbus, OH, 43232",2541,ILENE RD,,Columbus,OH,43232,39.9249796,-82.8618693,auditor parcel 010-133160 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133160,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2474 ILENE RD, Columbus, OH, 43232",2474,ILENE RD,,Columbus,OH,43232,39.9265489,-82.861307,auditor parcel 010-132972 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132972,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5901 SARANAC DR, Columbus, OH, 43232",5901,SARANAC DR,,Columbus,OH,43232,39.9414322,-82.836762,auditor parcel 010-139355 (TWO_FAMILY),auditor parcel + census geocoder,010-139355,TWO_FAMILY,
A_parcel_address_match_and_census,"3062 ROTUNDA CT N, Columbus, OH, 43232",3062,ROTUNDA CT N,,Columbus,OH,43232,39.9269652,-82.9114616,auditor parcel 010-138187 (TWO_FAMILY),auditor parcel + census geocoder,010-138187,TWO_FAMILY,
A_parcel_address_match_and_census,"4922 LABELLE DR, Columbus, OH, 43232",4922,LABELLE DR,,Columbus,OH,43232,39.9255222,-82.8604103,auditor parcel 010-133016 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133016,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4962 BOTSFORD DR, Columbus, OH, 43232",4962,BOTSFORD DR,,Columbus,OH,43232,39.9287296,-82.8600668,auditor parcel 010-132889 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132889,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3235 PETZINGER RD, Columbus, OH, 43232",3235,PETZINGER RD,,Columbus,OH,43232,39.9289139,-82.9069681,auditor parcel 010-138405 (SINGLE_FAMILY),auditor parcel + census geocoder,010-138405,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2815 FAREHAM CT, Columbus, OH, 43232",2815,FAREHAM CT,,Columbus,OH,43232,39.9197385,-82.8584693,auditor parcel 530-139931 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139931,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5000 KEELSON DR, Columbus, OH, 43232",5000,KEELSON DR,,Columbus,OH,43232,39.9274326,-82.8587087,auditor parcel 010-132986 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132986,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2810 FAREHAM CT, Columbus, OH, 43232",2810,FAREHAM CT,,Columbus,OH,43232,39.9198971,-82.8577785,auditor parcel 530-139926 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139926,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1182 IDLEWILD DR, Columbus, OH, 43232",1182,IDLEWILD DR,,Columbus,OH,43232,39.9528269,-82.8311921,auditor parcel 550-155919 (SINGLE_FAMILY),auditor parcel + census geocoder,550-155919,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2276 KINDERLY DR, Columbus, OH, 43232",2276,KINDERLY DR,,Columbus,OH,43232,39.9251254,-82.9046283,auditor parcel 010-149547 (SINGLE_FAMILY),auditor parcel + census geocoder,010-149547,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3578 WESSON DR, Columbus, OH, 43232",3578,WESSON DR,,Columbus,OH,43232,39.914019,-82.9028133,auditor parcel 530-229998 (SINGLE_FAMILY),auditor parcel + census geocoder,530-229998,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3035 REMINGTON RIDGE RD, Columbus, OH, 43232",3035,REMINGTON RIDGE RD,,Columbus,OH,43232,39.9115311,-82.9022249,auditor parcel 530-229939 (SINGLE_FAMILY),auditor parcel + census geocoder,530-229939,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2257 CARDSTON CT, Columbus, OH, 43232",2257,CARDSTON CT,,Columbus,OH,43232,39.9258922,-82.9019764,auditor parcel 010-149626 (SINGLE_FAMILY),auditor parcel + census geocoder,010-149626,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2886 FLEET RD, Columbus, OH, 43232",2886,FLEET RD,,Columbus,OH,43232,39.9185935,-82.855843,auditor parcel 530-139974 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139974,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5167 BOTSFORD DR, Columbus, OH, 43232",5167,BOTSFORD DR,,Columbus,OH,43232,39.928628,-82.8546677,auditor parcel 010-135986 (SINGLE_FAMILY),auditor parcel + census geocoder,010-135986,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1915 ALSACE RD, Columbus, OH, 43232",1915,ALSACE RD,,Columbus,OH,43232,39.9379849,-82.8542519,auditor parcel 010-127660 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127660,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1648 HALLWORTH CT, Columbus, OH, 43232",1648,HALLWORTH CT,,Columbus,OH,43232,39.9454005,-82.8400792,auditor parcel 010-183115 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183115,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2133 KINGSHAVEN PL, Columbus, OH, 43232",2133,KINGSHAVEN PL,,Columbus,OH,43232,39.9279249,-82.9071798,auditor parcel 010-138411 (SINGLE_FAMILY),auditor parcel + census geocoder,010-138411,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2439 BOTSFORD PL, Columbus, OH, 43232",2439,BOTSFORD PL,,Columbus,OH,43232,39.9271336,-82.8612922,auditor parcel 010-132965 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132965,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4934 MAJESTIC DR N, Columbus, OH, 43232",4934,MAJESTIC DR N,,Columbus,OH,43232,39.9321437,-82.8612897,auditor parcel 010-133271 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133271,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2818 HALIFAX CT, Columbus, OH, 43232",2818,HALIFAX CT,,Columbus,OH,43232,39.919346,-82.8602321,auditor parcel 530-139832 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139832,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2805 HALIFAX CT, Columbus, OH, 43232",2805,HALIFAX CT,,Columbus,OH,43232,39.9196662,-82.8605475,auditor parcel 530-139830 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139830,SINGLE_FAMILY,
A_parcel_address_match_and_census,"6080 ASTOR AVE, Columbus, OH, 43232",6080,ASTOR AVE,,Columbus,OH,43232,39.9452432,-82.8317302,auditor parcel 550-156029 (SINGLE_FAMILY),auditor parcel + census geocoder,550-156029,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2975 STONEBLUFF DR, Columbus, OH, 43232",2975,STONEBLUFF DR,,Columbus,OH,43232,39.9130904,-82.9030111,auditor parcel 530-229986 (SINGLE_FAMILY),auditor parcel + census geocoder,530-229986,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3439 OAKCREST RD, Columbus, OH, 43232",3439,OAKCREST RD,,Columbus,OH,43232,39.9242194,-82.9006689,auditor parcel 010-032742 (SINGLE_FAMILY),auditor parcel + census geocoder,010-032742,SINGLE_FAMILY,
