number,street,unit,city,region,postcode
299,S HAGUE AVE,,Columbus,OH,43204
2730,SUTTON AVE,,Columbus,OH,43204
1467,RUNAWAY BAY DR,CN 3B,Columbus,OH,43204
1829,LAKE SHORE DR,,Columbus,OH,43204
2818,VANDERBERG AVE,,Columbus,OH,43204
642,S HAGUE AVE,,Columbus,OH,43204
3510,WILSON WOODS DR,F,Columbus,OH,43204
3609,GRAYBECK DR,,Columbus,OH,43204
3484,WILSON WOODS DR,F,Columbus,OH,43204
908,BRIXHAM RD,,Columbus,OH,43204
3526,SENATOR CT,,Columbus,OH,43204
322,S HAGUE AVE,,Columbus,OH,43204
259,S HARRIS AVE,,Columbus,OH,43204
1448,RUNAWAY BAY DR,CN 1C,Columbus,OH,43204
1503,RUNAWAY BAY DR,CN 1D,Columbus,OH,43204
520,S HARRIS AVE,B,Columbus,OH,43204
359,S WARREN AVE,,Columbus,OH,43204
660,BRIXHAM RD,,Columbus,OH,43204
385,JOSEPHINE AVE,,Columbus,OH,43204
248,RANELLE DR,,Columbus,OH,43204
3522,DERRER HOLLOW WAY,,Columbus,OH,43204
3517,DERRER FIELD DR,,Columbus,OH,43204
520,JOSEPHINE AVE,,Columbus,OH,43204
3485,SANITA CT,,Columbus,OH,43204
104,DERRER MEADOW LN,,Columbus,OH,43204
450,JOSEPHINE AVE,,Columbus,OH,43204
3477,DERRER RUN DR,,Columbus,OH,43204
568,N WILSON RD,,Columbus,OH,43204
712,MACLAM DR,,Columbus,OH,43204
340,S HARRIS AVE,,Columbus,OH,43204
294,N WARREN AVE,,Columbus,OH,43204
2746,BERNADETTE RD,,Columbus,OH,43204
618,RACINE AVE,,Columbus,OH,43204
505,S WARREN AVE,,Columbus,OH,43204
469,S WARREN AVE,,Columbus,OH,43204
342,S WARREN AVE,,Columbus,OH,43204
313,S OGDEN AVE,,Columbus,OH,43204
675,KINGSFORD RD,UNIT A5,Columbus,OH,43204
680,KINGSFORD RD,,Columbus,OH,43204
689,BRIXHAM RD,,Columbus,OH,43204
3528,EDSON DR,,Columbus,OH,43204
2049,BUILDERS PL,,Columbus,OH,43204
711,DERRER RD,B,Columbus,OH,43204
3400,CAMP CHASE DR,C1,Columbus,OH,43204
3255,MEDOMA DR,,Columbus,OH,43204
1174,ROMONA PL,,Columbus,OH,43204
3166,EL NINO DR,,Columbus,OH,43204
3164,EL GRECO DR,,Columbus,OH,43204
3246,COLONY HILL LN,,Columbus,OH,43204
2724,HAFTON WOODS CT,,Columbus,OH,43204
730,S WARREN AVE,,Columbus,OH,43204
439,S OGDEN AVE,,Columbus,OH,43204
86,N OGDEN AVE,,Columbus,OH,43204
28 1/2,S BURGESS AVE,,Columbus,OH,43204
3448,BRIGGS RD,A,Columbus,OH,43204
765,STEPHEN DR W,,Columbus,OH,43204
91,S SOUTHAMPTON AVE,,Columbus,OH,43204
808,GLADSTONE AVE,,Columbus,OH,43204
3231,COLONY VISTA LN,,Columbus,OH,43204
3018,WOODLOOP LN,,Columbus,OH,43204
612,DEXTER AVE,,Columbus,OH,43204
3320,SULLIVANT AVE,,Columbus,OH,43204
136,S SOUTHAMPTON AVE,,Columbus,OH,43204
129,S SYLVAN AVE,,Columbus,OH,43204
3237,MCKINLEY AVE,86,Columbus,OH,43204
3237,MCKINLEY AVE,35,Columbus,OH,43204
70,N BURGESS AVE,,Columbus,OH,43204
125,N TERRACE AVE,,Columbus,OH,43204
2542,STEELE AVE,,Columbus,OH,43204
2642,BERNADETTE RD,,Columbus,OH,43204
891,S RICHARDSON AVE,,Columbus,OH,43204
257,S RICHARDSON AVE,,Columbus,OH,43204
1441,CLIFF CT,B,Columbus,OH,43204
862,MIRIAM DR W,,Columbus,OH,43204
837,MARK PL,,Columbus,OH,43204
3308,RACE ST,,Columbus,OH,43204
129,POWHATAN AVE,,Columbus,OH,43204
180,N SYLVAN AVE,UNIT D,Columbus,OH,43204
1193,RIEGELWOOD LN,,Columbus,OH,43204
3311,MIRIAM DR S,,Columbus,OH,43204
32,OREL AVE,2,Columbus,OH,43204
3145,RIDGE AVE,A,Columbus,OH,43204
771,S RICHARDSON AVE,,Columbus,OH,43204
1444,CLIFF CT,B,Columbus,OH,43204
2556,KREBER AVE,,Columbus,OH,43204
740,S RICHARDSON AVE,,Columbus,OH,43204
726,S RICHARDSON AVE,,Columbus,OH,43204
542,S TERRACE AVE,,Columbus,OH,43204
2430,STEELE AVE,,Columbus,OH,43204
3236,RACE ST,,Columbus,OH,43204
240,N BRINKER AVE,,Columbus,OH,43204
364,N BRINKER AVE,,Columbus,OH,43204
2968,LA VISTA DR,,Columbus,OH,43204
3235,MCKINLEY AVE,,Columbus,OH,43204
3267,MCKINLEY AVE,,Columbus,OH,43204
3237,MCKINLEY AVE,109,Columbus,OH,43204
2534,KREBER AVE,,Columbus,OH,43204
846,S EUREKA AVE,,Columbus,OH,43204
4243,TRABUE RD,,Columbus,OH,43204
258,S BRINKER AVE,,Columbus,OH,43204
3061,VALLEY VIEW DR,3,Columbus,OH,43204
2920,ABBOT'S COVE BLVD,,Columbus,OH,43204
2931,ABBOTS COVE BLVD,,Columbus,OH,43204
1054,S EUREKA AVE,,Columbus,OH,43204
768,S EUREKA AVE,,Columbus,OH,43204
711,S WAYNE AVE,,Columbus,OH,43204
540,S WAYNE AVE,,Columbus,OH,43204
57,S OAKLEY AVE,,Columbus,OH,43204
155,N WHEATLAND AVE,,Columbus,OH,43204
36,N WESTGATE AVE,,Columbus,OH,43204
84,N WESTGATE AVE,1,Columbus,OH,43204
3030,WESTMOOR CT,,Columbus,OH,43204
2339,HARDESTY CT,,Columbus,OH,43204
2375,HARDESTY CT,,Columbus,OH,43204
1400,CIDERMILL CT,,Columbus,OH,43204
3116,SULLIVANT AVE,,Columbus,OH,43204
2673,MARBLEVISTA BLVD,,Columbus,OH,43204
1117,HARDESTY PL E,,Columbus,OH,43204
2345,HARDESTY DR N,,Columbus,OH,43204
3660,WEST HORIZONS,APT 300,Columbus,OH,43204
3660,WEST HORIZONS,APT 200,Columbus,OH,43204
3647,WEST HORIZONS,APT 102,Columbus,OH,43204
3647,WEST HORIZONS,APT 106,Columbus,OH,43204
603,CRESCENT RD,,Columbus,OH,43204
3033,CRESCENT DR,,Columbus,OH,43204
41,S HURON AVE,,Columbus,OH,43204
2748,SCIOTO STATION DR,,Columbus,OH,43204
1323,WESTSHIRE RD,,Columbus,OH,43204
187,N HALDY AVE,,Columbus,OH,43204
196,N HALDY AVE,,Columbus,OH,43204
1067,CHESTERSHIRE RD,,Columbus,OH,43204
988,S ROYS AVE,,Columbus,OH,43204
4069,WILD ASH DR,,Columbus,OH,43204
3585,INTERCHANGE RD,,Columbus,OH,43204
3649,GRIMES DR,,Columbus,OH,43204
3475,WILSON WOODS DR,,Columbus,OH,43204
3458,WILSON WOODS DR,J,Columbus,OH,43204
920,CHESTERSHIRE RD,,Columbus,OH,43204
37,N CHASE AVE,,Columbus,OH,43204
331,N HAGUE AVE,,Columbus,OH,43204
1316,WINESAP DR,,Columbus,OH,43204
4032,BUSINESS PARK DR,,Columbus,OH,43204
1581,RASPBERRY RUN DR,,Columbus,OH,43204
316,S CHASE AVE,B,Columbus,OH,43204
262,S CHASE AVE,,Columbus,OH,43204
2834,FISHER RD,,Columbus,OH,43204
2588,QUARRY LAKE DR,,Columbus,OH,43204
3885,FARM BROOK LN,,Columbus,OH,43204
3406,WILSON WOODS DR,B,Columbus,OH,43204
3428,WILSON WOODS DR,H,Columbus,OH,43204
2945,RUNDELL DR,,Columbus,OH,43204
2888,ROSEDALE AVE,,Columbus,OH,43204
216,S POWELL AVE,,Columbus,OH,43204
44,N POWELL AVE,,Columbus,OH,43204
53,N HAGUE AVE,,Columbus,OH,43204
256,N HAGUE AVE,,Columbus,OH,43204
3846,FARM BROOK LN,,Columbus,OH,43204
3660,WEST HORIZONS,APT 107,Columbus,OH,43204
108,DERRER HEIGHT LN,,Columbus,OH,43204
104,DERRER HEIGHT LN,,Columbus,OH,43204
2061,BUILDERS PL,,Columbus,OH,43204
655,DERRER RD,B,Columbus,OH,43204
49,DEMOREST AVE,,Columbus,OH,43204
1156,NATHAN DR,,Columbus,OH,43204
3316,COLONY VISTA LN,,Columbus,OH,43204
140,DEMOREST AVE,,Columbus,OH,43204
1150,ROMONA PL,,Columbus,OH,43204
572,S OGDEN AVE,,Columbus,OH,43204
300,S BURGESS AVE,,Columbus,OH,43204
42,S BURGESS AVE,,Columbus,OH,43204
220,N RICHARDSON AVE,,Columbus,OH,43204
1203,LAKE SHORE DR,UNIT C,Columbus,OH,43204
1407,LAKE SHORE DR,,Columbus,OH,43204
2630,VANDERBERG AVE,,Columbus,OH,43204
641,S BURGESS AVE,,Columbus,OH,43204
23,S RICHARDSON AVE,,Columbus,OH,43204
755,WILTSHIRE RD,,Columbus,OH,43204
745,WILTSHIRE RD,,Columbus,OH,43204
739,WILTSHIRE RD,,Columbus,OH,43204
693,CHESTERSHIRE RD,,Columbus,OH,43204
382,S CHASE AVE,B,Columbus,OH,43204
2826,W BROAD ST,,Columbus,OH,43204
75,N POWELL AVE,,Columbus,OH,43204
3541,TRABUE RD,,Columbus,OH,43204
3289,W BROAD ST,,Columbus,OH,43204
333,N SYLVAN AVE,,Columbus,OH,43204
3206,VALLEY VIEW DR,,Columbus,OH,43204
1177,VERA PL,,Columbus,OH,43204
3087,JERSEY DR,,Columbus,OH,43204
1300,LOWLAND CT,,Columbus,OH,43204
3237,MCKINLEY AVE,79,Columbus,OH,43204
2548,SYMINGTON AVE,,Columbus,OH,43204
403,S EUREKA AVE,,Columbus,OH,43204
264,S EUREKA AVE,,Columbus,OH,43204
123,N WAYNE AVE,,Columbus,OH,43204
2361,GLENVIEW BLVD,,Columbus,OH,43204
1100,S HAGUE AVE,,Columbus,OH,43204
940,S HAGUE AVE,,Columbus,OH,43204
905,S HAGUE AVE,,Columbus,OH,43204
263,S POWELL AVE,,Columbus,OH,43204
970,S HARRIS AVE,,Columbus,OH,43204
563,S HAGUE AVE,,Columbus,OH,43204
3292,RACE ST,,Columbus,OH,43204
228,S SYLVAN AVE,,Columbus,OH,43204
109,POWHATAN AVE,,Columbus,OH,43204
3263,RACE ST,,Columbus,OH,43204
124,POWHATAN AVE,,Columbus,OH,43204
75,OREL AVE,,Columbus,OH,43204
569,S WAYNE AVE,,Columbus,OH,43204
337,S WAYNE AVE,,Columbus,OH,43204
2378,APPLE ST,,Columbus,OH,43204
38,N WAYNE AVE,,Columbus,OH,43204
134,N WAYNE AVE,,Columbus,OH,43204
2471,SYMINGTON AVE,,Columbus,OH,43204
934,S EUREKA AVE,,Columbus,OH,43204
579,S WAYNE AVE,,Columbus,OH,43204
69,S OAKLEY AVE,,Columbus,OH,43204
2747,STEELE AVE,,Columbus,OH,43204
643,LANCE CT,,Columbus,OH,43204
1825,LAKE SHORE DR,,Columbus,OH,43204
2867,BRIGGS RD,,Columbus,OH,43204
1065,BELLFLOWER AVE,,Columbus,OH,43204
318,S HAGUE AVE,,Columbus,OH,43204
235,S HARRIS AVE,,Columbus,OH,43204
2977,LA VISTA DR,,Columbus,OH,43204
1205,ONSLOW DR,,Columbus,OH,43204
922,S BRINKER AVE,,Columbus,OH,43204
150,S BRINKER AVE,,Columbus,OH,43204
66,N BRINKER AVE,,Columbus,OH,43204
54,N BRINKER AVE,,Columbus,OH,43204
520,S OAKLEY AVE,,Columbus,OH,43204
438,S OAKLEY AVE,,Columbus,OH,43204
334,S OAKLEY AVE,,Columbus,OH,43204
35,N WARREN AVE,,Columbus,OH,43204
201,N OGDEN AVE,,Columbus,OH,43204
1516,RUNAWAY BAY DR,CN 2A,Columbus,OH,43204
92,N BRINKER AVE,,Columbus,OH,43204
1328,ONSLOW DR,,Columbus,OH,43204
1327,TELHAM CT,,Columbus,OH,43204
3155,WHITEHEAD RD,,Columbus,OH,43204
223,S WESTGATE AVE,,Columbus,OH,43204
1439,CLIFF CT,C,Columbus,OH,43204
536,S RICHARDSON AVE,,Columbus,OH,43204
246,ELDON AVE,,Columbus,OH,43204
2548,KREBER AVE,,Columbus,OH,43204
2545,VANDERBERG AVE,,Columbus,OH,43204
318,S TERRACE AVE,,Columbus,OH,43204
798,S WARREN AVE,,Columbus,OH,43204
464,S WARREN AVE,,Columbus,OH,43204
28,S WARREN AVE,,Columbus,OH,43204
34,N WARREN AVE,,Columbus,OH,43204
123,N OGDEN AVE,,Columbus,OH,43204
1411,BAY SHORE DR,,Columbus,OH,43204
2339,KEEP PL,,Columbus,OH,43204
3114,W MOUND ST,,Columbus,OH,43204
3121,SULLIVANT AVE,D,Columbus,OH,43204
149,S WESTMOOR AVE,,Columbus,OH,43204
132,N WESTMOOR AVE,,Columbus,OH,43204
1157,ABBOTS GREEN CIR,,Columbus,OH,43204
36,N WILSON RD,,Columbus,OH,43204
727,MACLAM DR,,Columbus,OH,43204
3662,TRABUE RD,,Columbus,OH,43204
118,DERRER HEIGHT LN,,Columbus,OH,43204
3449,GREAT WESTERN BLVD,UNIT 100,Columbus,OH,43204
3445,GREAT WESTERN BLVD,UNIT 100,Columbus,OH,43204
167,S BURGESS AVE,,Columbus,OH,43204
104,S OGDEN AVE,,Columbus,OH,43204
108,S OGDEN AVE,,Columbus,OH,43204
65,S BURGESS AVE,,Columbus,OH,43204
577,S BURGESS AVE,,Columbus,OH,43204
184,S BURGESS AVE,,Columbus,OH,43204
142,S BURGESS AVE,,Columbus,OH,43204
4055,SANDY RIDGE DR,,Columbus,OH,43204
894,SALISBURY RD,,Columbus,OH,43204
3086,SULLIVANT AVE,,Columbus,OH,43204
3025,W BROAD ST,,Columbus,OH,43204
190,N HURON AVE,K,Columbus,OH,43204
210,N HURON AVE,,Columbus,OH,43204
2780,SCIOTO STATION DR,,Columbus,OH,43204
3435,SULLIVANT AVE,,Columbus,OH,43204
376,DERRER RD,,Columbus,OH,43204
290,DERRER RD,,Columbus,OH,43204
124,N WILSON RD,,Columbus,OH,43204
3452,BRIGGS RD,,Columbus,OH,43204
838,DEMOREST RD,,Columbus,OH,43204
296,DEMOREST AVE,,Columbus,OH,43204
169,LETCHWORTH AVE,,Columbus,OH,43204
43,LETCHWORTH AVE,,Columbus,OH,43204
62,S BURGESS AVE,,Columbus,OH,43204
1650,LAKE SHORE DR,,Columbus,OH,43204
215,S RICHARDSON AVE,,Columbus,OH,43204
1395,LAKE SHORE DR,UNIT B,Columbus,OH,43204
1408,LAKE SHORE DR,,Columbus,OH,43204
1452,CLIFF CT,B,Columbus,OH,43204
1099,ST CECELIA DR,,Columbus,OH,43204
749,S RICHARDSON AVE,,Columbus,OH,43204
4034,DEER LAKE WAY,,Columbus,OH,43204
3991,DEER LAKE WAY,,Columbus,OH,43204
4040,BUSINESS PARK DR,,Columbus,OH,43204
4024,BUSINESS PARK DR,,Columbus,OH,43204
1272,DEER LAKE CT,,Columbus,OH,43204
911,BINNS BLVD,,Columbus,OH,43204
3016,SULLIVANT AVE,,Columbus,OH,43204
245,N HALDY AVE,,Columbus,OH,43204
2991,SULLIVANT AVE,,Columbus,OH,43204
127,N ROYS AVE,,Columbus,OH,43204
3357,SOUTH BLVD,,Columbus,OH,43204
170,LETCHWORTH AVE,,Columbus,OH,43204
1292,TREEHAVEN LN,,Columbus,OH,43204
300,S SOUTHAMPTON AVE,,Columbus,OH,43204
38,S SOUTHAMPTON AVE,,Columbus,OH,43204
45,S SYLVAN AVE,,Columbus,OH,43204
238,N SOUTHAMPTON AVE,,Columbus,OH,43204
1303,LOWLAND CT,,Columbus,OH,43204
3167,BOWDOIN CIR,,Columbus,OH,43204
1219,PINNACLE DR,,Columbus,OH,43204
3334,EAKIN RD,,Columbus,OH,43204
3308,EAKIN RD,,Columbus,OH,43204
398,S RICHARDSON AVE,,Columbus,OH,43204
238,ELDON AVE,,Columbus,OH,43204
2423,SCIOTO HARPER DR,,Columbus,OH,43204
611,S TERRACE AVE,,Columbus,OH,43204
24,S TERRACE AVE,,Columbus,OH,43204
2445,W BROAD ST,,Columbus,OH,43204
15,S EUREKA AVE,,Columbus,OH,43204
2546,REGINA AVE,,Columbus,OH,43204
661,S TERRACE AVE,,Columbus,OH,43204
2435,OLIVE ST,,Columbus,OH,43204
3729,WINDWARD WAY,APT 306,Columbus,OH,43204
3834,FARM BROOK LN,,Columbus,OH,43204
3799,GRIMES DR,,Columbus,OH,43204
797,S ROYS AVE,,Columbus,OH,43204
782,S ROYS AVE,,Columbus,OH,43204
2961,WICKLOW RD,,Columbus,OH,43204
2932,FREMONT ST,,Columbus,OH,43204
178,GUERNSEY AVE,,Columbus,OH,43204
2929,CRESCENT DR,,Columbus,OH,43204
168,N SYLVAN AVE,,Columbus,OH,43204
355,N ALGONQUIN AVE,,Columbus,OH,43204
1349,BAJA LN,,Columbus,OH,43204
3237,MCKINLEY AVE,89,Columbus,OH,43204
3237,MCKINLEY AVE,91,Columbus,OH,43204
3400,EMELINE DR,,Columbus,OH,43204
3245,SULLIVANT AVE,G,Columbus,OH,43204
3245,SULLIVANT AVE,H,Columbus,OH,43204
65,N WAYNE AVE,,Columbus,OH,43204
721,S EUREKA AVE,,Columbus,OH,43204
515,S WAYNE AVE,,Columbus,OH,43204
205,N OAKLEY AVE,,Columbus,OH,43204
232,N OAKLEY AVE,,Columbus,OH,43204
948,S EUREKA AVE,,Columbus,OH,43204
573,S WAYNE AVE,,Columbus,OH,43204
32,S OAKLEY AVE,,Columbus,OH,43204
3713,GIBBSTONE DR,,Columbus,OH,43204
3686,GIBBSTONE DR,,Columbus,OH,43204
2816,QUARRY POINT,,Columbus,OH,43204
1384,S HAGUE AVE,,Columbus,OH,43204
156,S ROYS AVE,,Columbus,OH,43204
2860,W BROAD ST,,Columbus,OH,43204
32,OREL AVE,,Columbus,OH,43204
3155,VALLEY VIEW DR,A,Columbus,OH,43204
3023,LA VISTA DR,,Columbus,OH,43204
1340,BAJA LN,,Columbus,OH,43204
3237,MCKINLEY AVE,50,Columbus,OH,43204
3243,VANDERBERG AVE,,Columbus,OH,43204
3259,EAKIN RD,,Columbus,OH,43204
283,N WHEATLAND AVE,,Columbus,OH,43204
1054,HARDESTY PL W,,Columbus,OH,43204
352,S OAKLEY AVE,,Columbus,OH,43204
3538,WILSON WOODS DR,C,Columbus,OH,43204
2989,RUNDELL DR,,Columbus,OH,43204
980,WILTSHIRE RD,,Columbus,OH,43204
2557,QUARRY LAKE DR,,Columbus,OH,43204
87 1/2,N WESTGATE AVE,,Columbus,OH,43204
2936,LA VISTA DR,UNIT G,Columbus,OH,43204
3178,W MOUND ST,,Columbus,OH,43204
1141,ABBOTS LAKE CT,,Columbus,OH,43204
2751,MARBLEVISTA BLVD,,Columbus,OH,43204
697,S OAKLEY AVE,,Columbus,OH,43204
521,S WHEATLAND AVE,,Columbus,OH,43204
3505,WILSON WOODS DR,,Columbus,OH,43204
1138,S HARRIS AVE,,Columbus,OH,43204
816,WILTSHIRE RD,,Columbus,OH,43204
731,WILTSHIRE RD,,Columbus,OH,43204
657,WILTSHIRE RD,,Columbus,OH,43204
3132,WHITEHEAD RD,,Columbus,OH,43204
3119,SULLIVANT AVE,,Columbus,OH,43204
154,N WESTMOOR AVE,,Columbus,OH,43204
2679,MARBLEVISTA BLVD,,Columbus,OH,43204
462,S WESTGATE AVE,,Columbus,OH,43204
3057,PALMETTO ST,,Columbus,OH,43204
2620,MARBLEVISTA BLVD,,Columbus,OH,43204
1129,HARDESTY PL E,,Columbus,OH,43204
1131,HARDESTY PL E,,Columbus,OH,43204
1111,HARDESTY PL E,,Columbus,OH,43204
2365,HARDESTY DR N,,Columbus,OH,43204
2343,HARDESTY DR N,,Columbus,OH,43204
636,CHESTERSHIRE RD,,Columbus,OH,43204
417,S POWELL AVE,,Columbus,OH,43204
148,S POWELL AVE,D,Columbus,OH,43204
74,N POWELL AVE,,Columbus,OH,43204
2807,FREMONT ST,,Columbus,OH,43204
87,S HAGUE AVE,,Columbus,OH,43204
860,SALISBURY RD,,Columbus,OH,43204
3031,PARKSIDE RD,,Columbus,OH,43204
439,BINNS BLVD,,Columbus,OH,43204
3010,WICKLOW RD,,Columbus,OH,43204
350,S HURON AVE,,Columbus,OH,43204
2952,VALLEY VIEW DR,,Columbus,OH,43204
2788,OTTIS CT,UNIT A,Columbus,OH,43204
911,KINGSFORD RD,,Columbus,OH,43204
831,KINGSFORD RD,UNIT B,Columbus,OH,43204
2865,CHESFIELD DR,,Columbus,OH,43204
1121,BELLFLOWER AVE,,Columbus,OH,43204
945,RACINE AVE,,Columbus,OH,43204
761,S HARRIS AVE,,Columbus,OH,43204
660,S HAGUE AVE,,Columbus,OH,43204
644,S HAGUE AVE,,Columbus,OH,43204
232,S HAGUE AVE,,Columbus,OH,43204
131,S HARRIS AVE,,Columbus,OH,43204
145,S HARRIS AVE,,Columbus,OH,43204
194,N HARRIS AVE,,Columbus,OH,43204
904,BINNS BLVD,,Columbus,OH,43204
636,SALISBURY RD,,Columbus,OH,43204
347,GUERNSEY AVE,,Columbus,OH,43204
353,GUERNSEY AVE,,Columbus,OH,43204
44,BINNS BLVD,,Columbus,OH,43204
220,RANELLE DR,,Columbus,OH,43204
684,BRIXHAM RD,,Columbus,OH,43204
3507,SANITA CT,,Columbus,OH,43204
3480,DERRER FIELD DR,,Columbus,OH,43204
1042,BELLFLOWER AVE,,Columbus,OH,43204
796,RACINE AVE,,Columbus,OH,43204
249,S WARREN AVE,,Columbus,OH,43204
57,N WARREN AVE,,Columbus,OH,43204
1523,RUNAWAY BAY DR,CN 2D,Columbus,OH,43204
2752,ST PATRICK RD,,Columbus,OH,43204
2721,VANDERBERG AVE,,Columbus,OH,43204
150,S WARREN AVE,,Columbus,OH,43204
92,S WARREN AVE,,Columbus,OH,43204
42,S WARREN AVE,,Columbus,OH,43204
2654,W BROAD ST,1,Columbus,OH,43204
825,S ROYS AVE,,Columbus,OH,43204
162,N ROYS AVE,,Columbus,OH,43204
2453,MARBLEVISTA BLVD,,Columbus,OH,43204
3439,TIMBER OAK DR,,Columbus,OH,43204
106,DERRER MEADOW LN,,Columbus,OH,43204
3483,SULLIVANT AVE,,Columbus,OH,43204
1376,BAY SHORE DR,CN 2D,Columbus,OH,43204
1376,BAY SHORE DR,CN 1C,Columbus,OH,43204
1558,RUNAWAY BAY DR,CN 2C,Columbus,OH,43204
2137,QUARRY VALLEY RD,,Columbus,OH,43204
2721,ST PATRICK RD,,Columbus,OH,43204
310,S OGDEN AVE,,Columbus,OH,43204
366,S ROYS AVE,,Columbus,OH,43204
292,S ROYS AVE,,Columbus,OH,43204
2964,DAISY LN,,Columbus,OH,43204
1292,GRESHAM RD,,Columbus,OH,43204
856,WILTSHIRE RD,,Columbus,OH,43204
3410,WILSON WOODS DR,L,Columbus,OH,43204
2865,BRIGGSTON AVE,,Columbus,OH,43204
2823,VANDERBERG AVE,,Columbus,OH,43204
341,S HARRIS AVE,,Columbus,OH,43204
91,S HARRIS AVE,,Columbus,OH,43204
14,N HARRIS AVE,,Columbus,OH,43204
12,N HARRIS AVE,,Columbus,OH,43204
44,N HARRIS AVE,,Columbus,OH,43204
1511,RUNAWAY BAY DR,CN 3C,Columbus,OH,43204
2484,QUARRY LAKE DR,,Columbus,OH,43204
3406,WILSON WOODS DR,I,Columbus,OH,43204
1436,CROSS CREEK DR,J,Columbus,OH,43204
3640,EAKIN RD,4B,Columbus,OH,43204
675,KINGSFORD RD,UNIT B5,Columbus,OH,43204
661,KINGSFORD RD,UNIT 3E,Columbus,OH,43204
919,S WARREN AVE,,Columbus,OH,43204
659,RACINE AVE,,Columbus,OH,43204
80,N WARREN AVE,,Columbus,OH,43204
205,N OGDEN AVE,,Columbus,OH,43204
816,KINGSFORD RD,,Columbus,OH,43204
3518,FREMONT ST,,Columbus,OH,43204
2719,SULLIVANT AVE,,Columbus,OH,43204
451,S WARREN AVE,,Columbus,OH,43204
108,S WARREN AVE,,Columbus,OH,43204
125,S OGDEN AVE,,Columbus,OH,43204
87,S OGDEN AVE,,Columbus,OH,43204
252,N OGDEN AVE,,Columbus,OH,43204
2679,MCKINLEY AVE,,Columbus,OH,43204
1131,FARMHURST CT,,Columbus,OH,43204
1145,FARMHURST CT,,Columbus,OH,43204
500,JOSEPHINE AVE,,Columbus,OH,43204
3268,MAPLEWAY LN,,Columbus,OH,43204
324,S OGDEN AVE,,Columbus,OH,43204
241,S OGDEN AVE,,Columbus,OH,43204
100,S OGDEN AVE,,Columbus,OH,43204
23,S BURGESS AVE,,Columbus,OH,43204
2647,EAKIN RD,,Columbus,OH,43204
696,S OGDEN AVE,,Columbus,OH,43204
493,S BURGESS AVE,,Columbus,OH,43204
2536,SUTTON AVE,,Columbus,OH,43204
1407,LAKE SHORE DR,,Columbus,OH,43204
3454,STALLING CT,,Columbus,OH,43204
217,DERRER RD,,Columbus,OH,43204
133,DERRER RD,,Columbus,OH,43204
3454,DERRER CT N,,Columbus,OH,43204
3288,NATHAN CT,,Columbus,OH,43204
2645,VANDERBERG AVE,,Columbus,OH,43204
406,S BURGESS AVE,,Columbus,OH,43204
419,S RICHARDSON AVE,,Columbus,OH,43204
1218,LAKE SHORE DR,,Columbus,OH,43204
818,S RICHARDSON AVE,,Columbus,OH,43204
799,S RICHARDSON AVE,,Columbus,OH,43204
660,S BURGESS AVE,,Columbus,OH,43204
417,S TERRACE AVE,,Columbus,OH,43204
2480,W BROAD ST,,Columbus,OH,43204
101,ELDON AVE,,Columbus,OH,43204
340,DERRER RD,,Columbus,OH,43204
103,DEMOREST AVE,,Columbus,OH,43204
1191,ROMONA PL,,Columbus,OH,43204
2020,BUILDERS PL,,Columbus,OH,43204
3363,SOUTH BLVD,,Columbus,OH,43204
461,INDUSTRY DR,,Columbus,OH,43204
505,INDUSTRY DR,,Columbus,OH,43204
3337,RUDON LN,,Columbus,OH,43204
3165,EL NINO DR,,Columbus,OH,43204
2552,REGINA AVE,,Columbus,OH,43204
716,S RICHARDSON AVE,,Columbus,OH,43204
152,S TERRACE AVE,,Columbus,OH,43204
109,S EUREKA AVE,,Columbus,OH,43204
40,ELDON AVE,,Columbus,OH,43204
2432,STEELE AVE,,Columbus,OH,43204
193,N EUREKA AVE,,Columbus,OH,43204
2524,EAKIN RD,,Columbus,OH,43204
268,LETCHWORTH AVE,,Columbus,OH,43204
792,GLADSTONE AVE,,Columbus,OH,43204
1194,TREEHAVEN LN,,Columbus,OH,43204
720,DEXTER AVE,,Columbus,OH,43204
3345,SULLIVANT AVE,,Columbus,OH,43204
315,S SOUTHAMPTON AVE,,Columbus,OH,43204
222,S SOUTHAMPTON AVE,,Columbus,OH,43204
239,S SYLVAN AVE,,Columbus,OH,43204
60,S SOUTHAMPTON AVE,,Columbus,OH,43204
469,S EUREKA AVE,,Columbus,OH,43204
2460,SULLIVANT AVE,A,Columbus,OH,43204
2421,W BROAD ST,,Columbus,OH,43204
264,N WAYNE AVE,,Columbus,OH,43204
2433,SULLIVANT AVE,,Columbus,OH,43204
2434,SULLIVANT AVE,,Columbus,OH,43204
166,N WAYNE AVE,,Columbus,OH,43204
262,N OAKLEY AVE,,Columbus,OH,43204
3285,SULLIVANT AVE,UNIT D,Columbus,OH,43204
124,S SYLVAN AVE,,Columbus,OH,43204
3237,W BROAD ST,,Columbus,OH,43204
58,N SYLVAN AVE,,Columbus,OH,43204
1186,VERA PL,,Columbus,OH,43204
111,S ALGONQUIN AVE,,Columbus,OH,43204
97,S ALGONQUIN AVE,,Columbus,OH,43204
59,S ALGONQUIN AVE,,Columbus,OH,43204
855,S WAYNE AVE,,Columbus,OH,43204
135,S OAKLEY AVE,,Columbus,OH,43204
21,S OAKLEY AVE,,Columbus,OH,43204
146,N OAKLEY AVE,,Columbus,OH,43204
2307,SCIOTO HARPER DR,,Columbus,OH,43204
