number,street,unit,city,region,postcode,latitude,longitude,parcel_id,land_use_code,land_use_type,occupancy,owner_name,homestead,year_built,bedrooms,bathrooms,half_baths,rooms,air_conditioning,appraised_value,annual_tax,sale_price,sale_date,match_status
8249,CLEAR PATH DR,,REYNOLDSBURG,OH,43068,39.9391709,-82.7745866,,,,,,,,,,,,,,,,,UNMATCHED
2362,MADISON AVE,,REYNOLDSBURG,OH,43068,39.9392787,-82.7774198,,,,,,,,,,,,,,,,,UNMATCHED
7924,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380615,-82.777958,,,,,,,,,,,,,,,,,UNMATCHED
8037,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9371588,-82.778325,,,,,,,,,,,,,,,,,UNMATCHED
8289,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9389959,-82.7733483,,,,,,,,,,,,,,,,,UNMATCHED
2365,MADISON AVE,,REYNOLDSBURG,OH,43068,39.9392201,-82.7777792,,,,,,,,,,,,,,,,,UNMATCHED
8191,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9382403,-82.775237,,,,,,,,,,,,,,,,,UNMATCHED
2359,BUSH BLVD,,REYNOLDSBURG,OH,43068,39.9390336,-82.7791262,,,,,,,,,,,,,,,,,UNMATCHED
7972,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9379116,-82.7789592,,,,,,,,,,,,,,,,,UNMATCHED
8249,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9387326,-82.7739797,,,,,,,,,,,,,,,,,UNMATCHED
735,MILLSTREAM DR,,REYNOLDSBURG,OH,43068,39.9722669,-82.768257,,,,,,,,,,,,,,,,,UNMATCHED
1302,GLENVIEW ST,,REYNOLDSBURG,OH,43068,39.959971,-82.7779686,,,,,,,,,,,,,,,,,UNMATCHED
8772,KINGSLEY DR,,REYNOLDSBURG,OH,43068,39.9659571,-82.7654385,,,,,,,,,,,,,,,,,UNMATCHED
523,ALLI'S PLACE W,,REYNOLDSBURG,OH,43068,39.9793353,-82.758637,,,,,,,,,,,,,,,,,UNMATCHED
15348,PALMER RD SW,,ETNA TWP,OH,43068,39.9465696,-82.7725749,,,,,,,,,,,,,,,,,UNMATCHED
8507,PRIESTLEY DR,,REYNOLDSBURG,OH,43068,39.9690857,-82.7735927,,,,,,,,,,,,,,,,,UNMATCHED
1372,CREEKSIDE PL,,REYNOLDSBURG,OH,43068,39.9498715,-82.7776875,,,,,,,,,,,,,,,,,UNMATCHED
8913,LUPINE DR,,REYNOLDSBURG,OH,43068,39.9685712,-82.7620377,,,,,,,,,,,,,,,,,UNMATCHED
813,GUMMER CT,,REYNOLDSBURG,OH,43068,39.973401,-82.7546331,,,,,,,,,,,,,,,,,UNMATCHED
205,BALLMAN RD SW,,ETNA TWP,OH,43068,39.9599746,-82.7347958,,,,,,,,,,,,,,,,,UNMATCHED
8444,BEDLINGTON DR,,REYNOLDSBURG,OH,43068,39.9656279,-82.7743824,,,,,,,,,,,,,,,,,UNMATCHED
149,WESLEY DR SW,,PATASKALA,OH,43068,39.9944829,-82.7552331,,,,,,,,,,,,,,,,,UNMATCHED
279,HARRISON ST SW,,PATASKALA,OH,43068,39.9971404,-82.7541338,,,,,,,,,,,,,,,,,UNMATCHED
1249,CREEKSIDE PL,,REYNOLDSBURG,OH,43068,39.9508793,-82.7792986,,,,,,,,,,,,,,,,,UNMATCHED
8228,GOLDSMITH DR,,REYNOLDSBURG,OH,43068,39.9578811,-82.778461,,,,,,,,,,,,,,,,,UNMATCHED
8680,TAYLOR WOODS DR,,REYNOLDSBURG,OH,43068,39.9703574,-82.7690995,,,,,,,,,,,,,,,,,UNMATCHED
2210,BALDWIN PL,APT E,REYNOLDSBURG,OH,43068,39.9366332,-82.8160409,,,,,,,,,,,,,,,,,UNMATCHED
2352,REAGAN RD,,REYNOLDSBURG,OH,43068,39.939099,-82.7808406,,,,,,,,,,,,,,,,,UNMATCHED
7850,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9383487,-82.7763231,,,,,,,,,,,,,,,,,UNMATCHED
2332,REAGAN RD,,REYNOLDSBURG,OH,43068,39.93922,-82.7813672,,,,,,,,,,,,,,,,,UNMATCHED
7826,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9385873,-82.7757734,,,,,,,,,,,,,,,,,UNMATCHED
8001,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9371213,-82.7791475,,,,,,,,,,,,,,,,,UNMATCHED
2374,TAYLOR SQUARE DR,,REYNOLDSBURG,OH,43068,39.936355,-82.7887404,,,,,,,,,,,,,,,,,UNMATCHED
2239,WESLEY WAY,APT A,REYNOLDSBURG,OH,43068,39.9367082,-82.7941239,,,,,,,,,,,,,,,,,UNMATCHED
2353,BUSH BLVD,,REYNOLDSBURG,OH,43068,39.9392279,-82.7791087,,,,,,,,,,,,,,,,,UNMATCHED
2422,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.9378027,-82.7796685,,,,,,,,,,,,,,,,,UNMATCHED
7960,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380231,-82.7786179,,,,,,,,,,,,,,,,,UNMATCHED
8171,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9381189,-82.7756232,,,,,,,,,,,,,,,,,UNMATCHED
8213,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9383281,-82.7748681,,,,,,,,,,,,,,,,,UNMATCHED
2415,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.9375506,-82.780269,,,,,,,,,,,,,,,,,UNMATCHED
8161,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380446,-82.7758103,,,,,,,,,,,,,,,,,UNMATCHED
2841,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9387293,-82.7865479,,,,,,,,,,,,,,,,,UNMATCHED
8291,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9390132,-82.7733217,,,,,,,,,,,,,,,,,UNMATCHED
8046,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9374355,-82.7780455,,,,,,,,,,,,,,,,,UNMATCHED
2782,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9358244,-82.7845382,,,,,,,,,,,,,,,,,UNMATCHED
8937,MARINETTE PL,,REYNOLDSBURG,OH,43068,39.9771023,-82.7630581,,,,,,,,,,,,,,,,,UNMATCHED
2240,BALDWIN PL,APT B,REYNOLDSBURG,OH,43068,39.9363458,-82.8162357,,,,,,,,,,,,,,,,,UNMATCHED
8069,ARTISAN WAY,,REYNOLDSBURG,OH,43068,39.9397387,-82.7756174,,,,,,,,,,,,,,,,,UNMATCHED
1087,STARLIGHT DR,,REYNOLDSBURG,OH,43068,39.9654975,-82.772104,,,,,,,,,,,,,,,,,UNMATCHED
8833,TAYLOR WOODS DR,,REYNOLDSBURG,OH,43068,39.9708563,-82.7650798,,,,,,,,,,,,,,,,,UNMATCHED
66,ANNETTE DR SW,,PATASKALA,OH,43068,39.9870722,-82.7663137,,,,,,,,,,,,,,,,,UNMATCHED
111,WOLFE CRAFT RD SW,,ETNA TWP,OH,43068,39.9478684,-82.764706,,,,,,,,,,,,,,,,,UNMATCHED
7005,TAYLOR RD SW,,PATASKALA,OH,43068,39.9891596,-82.767323,,,,,,,,,,,,,,,,,UNMATCHED
6603,STEINWAY DR,APT E,REYNOLDSBURG,OH,43068,39.9364728,-82.8170458,,,,,,,,,,,,,,,,,UNMATCHED
2085,CREEKVIEW CT,APT C,REYNOLDSBURG,OH,43068,39.9412341,-82.7947598,,,,,,,,,,,,,,,,,UNMATCHED
298,LAKELAND DR SW,,ETNA TWP,OH,43068,39.9616855,-82.7476241,,,,,,,,,,,,,,,,,UNMATCHED
7700,FARMSBURY DR,APT F,REYNOLDSBURG,OH,43068,39.9418012,-82.7896872,,,,,,,,,,,,,,,,,UNMATCHED
1135,SANDERLING DR,,REYNOLDSBURG,OH,43068,39.9612581,-82.7716645,,,,,,,,,,,,,,,,,UNMATCHED
122,BISHOP DR SW,,ETNA TWP,OH,43068,39.9662397,-82.7346218,,,,,,,,,,,,,,,,,UNMATCHED
8336,ASHYND PL,,REYNOLDSBURG,OH,43068,39.9611726,-82.7764518,,,,,,,,,,,,,,,,,UNMATCHED
8520,MORNINGDEW DR,,REYNOLDSBURG,OH,43068,39.9624641,-82.7714055,,,,,,,,,,,,,,,,,UNMATCHED
8262,CLEAR PATH DR,,REYNOLDSBURG,OH,43068,39.9394404,-82.7745037,,,,,,,,,,,,,,,,,UNMATCHED
1765,WOODVIEW CT W,APT A,REYNOLDSBURG,OH,43068,39.9464608,-82.8121012,,,,,,,,,,,,,,,,,UNMATCHED
2011,LUBLIN DR,APT F,REYNOLDSBURG,OH,43068,39.9434431,-82.7900079,,,,,,,,,,,,,,,,,UNMATCHED
7150,E MAIN ST,UNIT A208,REYNOLDSBURG,OH,43068,39.956161,-82.8073574,060-003876,425,COMMERCIAL,UNKNOWN,LRES INVESTMENTS LLC,,,0,0,0,0,0,435000.00,17287.36,1060000,12/13/2000,MATCHED
1193,STARLIGHT DR,,REYNOLDSBURG,OH,43068,39.9628695,-82.7738555,,,,,,,,,,,,,,,,,UNMATCHED
8641,ROBBINS LOOP DR,,REYNOLDSBURG,OH,43068,39.9742999,-82.7709995,,,,,,,,,,,,,,,,,UNMATCHED
1405,HAFT DR,APT A8,REYNOLDSBURG,OH,43068,39.9542975,-82.8076459,,,,,,,,,,,,,,,,,UNMATCHED
1405,HAFT DR,APT B9,REYNOLDSBURG,OH,43068,39.9542837,-82.8081381,,,,,,,,,,,,,,,,,UNMATCHED
8637,ROBBINS LOOP DR,,REYNOLDSBURG,OH,43068,39.9744595,-82.7711697,,,,,,,,,,,,,,,,,UNMATCHED
8527,NIGHTSTAR CT,,REYNOLDSBURG,OH,43068,39.9638513,-82.7717907,,,,,,,,,,,,,,,,,UNMATCHED
148,BALLMAN SQUARE E,,ETNA TWP,OH,43068,39.9634221,-82.7335622,,,,,,,,,,,,,,,,,UNMATCHED
7150,E MAIN ST,UNIT A111,REYNOLDSBURG,OH,43068,39.9559372,-82.8074846,060-003876,425,COMMERCIAL,UNKNOWN,LRES INVESTMENTS LLC,,,0,0,0,0,0,435000.00,17287.36,1060000,12/13/2000,MATCHED
6910,LIVINGSTON AVE,APT B,REYNOLDSBURG,OH,43068,39.9460151,-82.8116502,,,,,,,,,,,,,,,,,UNMATCHED
2081,DORNBIN DR,APT E,REYNOLDSBURG,OH,43068,39.9422295,-82.7899066,,,,,,,,,,,,,,,,,UNMATCHED
1365,BRIARCLIFF RD,APT 53,REYNOLDSBURG,OH,43068,39.9541676,-82.8126677,060-001360,403,COMMERCIAL,LIKELY_RENTAL,BRIARCLIFF PLAZA OWNER LLC,,,0,0,0,0,0,1021200.00,38765.04,0,11/30/2021,MATCHED
7150,E MAIN ST,UNIT D205,REYNOLDSBURG,OH,43068,39.9568556,-82.8069297,060-003876,425,COMMERCIAL,UNKNOWN,LRES INVESTMENTS LLC,,,0,0,0,0,0,435000.00,17287.36,1060000,12/13/2000,MATCHED
104,LAKELAND DR SW,,ETNA TWP,OH,43068,39.9612962,-82.7506681,,,,,,,,,,,,,,,,,UNMATCHED
2211,PINE TREE LN,APT L,REYNOLDSBURG,OH,43068,39.9355256,-82.8274972,060-005860,403,COMMERCIAL,LIKELY_RENTAL,NL CORE CALEBS CROSSING LLC,,,0,0,0,0,0,1783400.00,51066.06,6250000,05/16/2013,MATCHED
1990,DESTINY PL N,,REYNOLDSBURG,OH,43068,39.944839,-82.7812878,,,,,,,,,,,,,,,,,UNMATCHED
2315,MADISON AVE,,REYNOLDSBURG,OH,43068,39.9400312,-82.7783562,,,,,,,,,,,,,,,,,UNMATCHED
8980,CORAL CANYON CIR,,REYNOLDSBURG,OH,43068,39.9733498,-82.7613341,,,,,,,,,,,,,,,,,UNMATCHED
1366,BRIARCLIFF RD,APT 57,REYNOLDSBURG,OH,43068,39.9542496,-82.8110665,060-001818,403,COMMERCIAL,LIKELY_RENTAL,BRIARCLIFF PLAZA OWNER LLC,,,0,0,0,0,0,1302600.00,64231.8,0,11/30/2021,MATCHED
920,QUAINT CT,,REYNOLDSBURG,OH,43068,39.9692865,-82.7688093,,,,,,,,,,,,,,,,,UNMATCHED
6895,GREENLEAF DR,APT D3,REYNOLDSBURG,OH,43068,39.9567039,-82.8135245,,,,,,,,,,,,,,,,,UNMATCHED
2047,STONETRAIL WAY,APT A,REYNOLDSBURG,OH,43068,39.9419154,-82.7959325,,,,,,,,,,,,,,,,,UNMATCHED
1193,MORNINGDEW DR,,REYNOLDSBURG,OH,43068,39.9628961,-82.7750057,,,,,,,,,,,,,,,,,UNMATCHED
7670,FARMSBURY DR,APT B,REYNOLDSBURG,OH,43068,39.9414864,-82.7906702,060-008614,425,COMMERCIAL,LIKELY_RENTAL,TAYLOR SQUARE HOLDINGS LLC,,,0,0,0,0,0,4480000.00,128278.74,7250000,12/19/2024,MATCHED
6875,GREENLEAF DR,APT E1,REYNOLDSBURG,OH,43068,39.9566802,-82.8145803,,,,,,,,,,,,,,,,,UNMATCHED
1776,WOODVIEW CT E,APT E,REYNOLDSBURG,OH,43068,39.9463452,-82.810859,,,,,,,,,,,,,,,,,UNMATCHED
1143,CRESTVIEW ST,,REYNOLDSBURG,OH,43068,39.9631706,-82.780131,,,,,,,,,,,,,,,,,UNMATCHED
1405,HAFT DR,APT G1,REYNOLDSBURG,OH,43068,39.9544166,-82.8076451,,,,,,,,,,,,,,,,,UNMATCHED
2064,LUBLIN DR,APT E,REYNOLDSBURG,OH,43068,39.9424721,-82.7909851,,,,,,,,,,,,,,,,,UNMATCHED
6941,RUNIK PL N,APT D,REYNOLDSBURG,OH,43068,39.947061,-82.8108167,,,,,,,,,,,,,,,,,UNMATCHED
2081,CREEKVIEW CT,APT B,REYNOLDSBURG,OH,43068,39.9413108,-82.7949991,,,,,,,,,,,,,,,,,UNMATCHED
195,WOLFE CRAFT RD SW,,ETNA TWP,OH,43068,39.9490723,-82.764605,,,,,,,,,,,,,,,,,UNMATCHED
2064,LUBLIN DR,APT B,REYNOLDSBURG,OH,43068,39.9426453,-82.791021,,,,,,,,,,,,,,,,,UNMATCHED
7495,PARKSEDGE CT,APT C,REYNOLDSBURG,OH,43068,39.9424836,-82.7948329,,,,,,,,,,,,,,,,,UNMATCHED
2041,STONETRAIL WAY,APT C,REYNOLDSBURG,OH,43068,39.9421299,-82.7958835,,,,,,,,,,,,,,,,,UNMATCHED
728,KELTON CREST DR,,REYNOLDSBURG,OH,43068,39.9761995,-82.7547987,,,,,,,,,,,,,,,,,UNMATCHED
224,WOLFE CRAFT RD SW,,ETNA TWP,OH,43068,39.9493626,-82.7643403,,,,,,,,,,,,,,,,,UNMATCHED
2220,BALDWIN PL,APT D,REYNOLDSBURG,OH,43068,39.9367688,-82.816448,060-001271,403,COMMERCIAL,LIKELY_RENTAL,CHANDLER COMMONS I LLC,,,0,0,0,0,0,1651600.00,47291.34,0,01/08/2021,MATCHED
2084,CREEKVIEW CT,APT B,REYNOLDSBURG,OH,43068,39.9414325,-82.7939083,,,,,,,,,,,,,,,,,UNMATCHED
6643,E LIVINGSTON AVE,APT D,REYNOLDSBURG,OH,43068,39.9435451,-82.8182122,060-004110,650,EXEMPT,LIKELY_RENTAL,BD OF EDUCATION OF REYNOLDSBURG CITY SCHOOL DISTRICT,,,0,0,0,0,0,0.00,0,160000,12/29/2005,MATCHED
2017,LUBLIN DR,APT E,REYNOLDSBURG,OH,43068,39.943584,-82.7905363,,,,,,,,,,,,,,,,,UNMATCHED
2240,BALDWIN PL,APT D,REYNOLDSBURG,OH,43068,39.9362866,-82.8161605,,,,,,,,,,,,,,,,,UNMATCHED
6919,GREENLEAF DR,APT D1,REYNOLDSBURG,OH,43068,39.9567906,-82.8129149,060-006249,403,COMMERCIAL,LIKELY_RENTAL,EDEN OF REYNOLDSBURG LLC,,,0,0,0,0,0,3575400.00,156169.54,950000,03/09/2010,MATCHED
2425,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.9374641,-82.7799698,,,,,,,,,,,,,,,,,UNMATCHED
2863,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9388678,-82.7871415,,,,,,,,,,,,,,,,,UNMATCHED
7894,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380902,-82.7773778,,,,,,,,,,,,,,,,,UNMATCHED
8022,FILLMORE LN,,REYNOLDSBURG,OH,43068,39.9391974,-82.7804713,,,,,,,,,,,,,,,,,UNMATCHED
2227,BALTIMORE-REYNOLDSBURG RD,# C,REYNOLDSBURG,OH,43068,39.9389039,-82.7913915,,,,,,,,,,,,,,,,,UNMATCHED
2352,BUSH BLVD,,REYNOLDSBURG,OH,43068,39.9392262,-82.778693,,,,,,,,,,,,,,,,,UNMATCHED
8102,LINCOLN LN,,REYNOLDSBURG,OH,43068,39.9388932,-82.7782833,,,,,,,,,,,,,,,,,UNMATCHED
8165,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380792,-82.7757437,,,,,,,,,,,,,,,,,UNMATCHED
2839,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9387083,-82.7864597,,,,,,,,,,,,,,,,,UNMATCHED
8181,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9382048,-82.7754321,,,,,,,,,,,,,,,,,UNMATCHED
8244,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.938869,-82.7741994,,,,,,,,,,,,,,,,,UNMATCHED
2235,WESLEY WAY,APT C,REYNOLDSBURG,OH,43068,39.9369468,-82.7941452,,,,,,,,,,,,,,,,,UNMATCHED
2427,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.9374553,-82.779957,,,,,,,,,,,,,,,,,UNMATCHED
2356,REAGAN RD,,REYNOLDSBURG,OH,43068,39.9390686,-82.7807151,,,,,,,,,,,,,,,,,UNMATCHED
2363,TAYLOR PARK DR,,REYNOLDSBURG,OH,43068,39.9359218,-82.7920147,,,,,,,,,,,,,,,,,UNMATCHED
2227,BALTIMORE-REYNOLDSBURG RD,# A,REYNOLDSBURG,OH,43068,39.9392228,-82.7915117,,,,,,,,,,,,,,,,,UNMATCHED
7884,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9381338,-82.7770958,,,,,,,,,,,,,,,,,UNMATCHED
2245,WESLEY WAY,APT A,REYNOLDSBURG,OH,43068,39.9361163,-82.7937701,,,,,,,,,,,,,,,,,UNMATCHED
2036,LUBLIN DR,APT G,REYNOLDSBURG,OH,43068,39.9432112,-82.7908879,,,,,,,,,,,,,,,,,UNMATCHED
7922,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380457,-82.7778815,,,,,,,,,,,,,,,,,UNMATCHED
7944,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380359,-82.7783285,,,,,,,,,,,,,,,,,UNMATCHED
7907,HARVESTMOON DR,,REYNOLDSBURG,OH,43068,39.9412306,-82.7838755,060-008906,550,APARTMENT_4PLUS,OWNER_OCCUPIED,BRUCE CATHLEEN,Y,2004,2,2,0,5,1,150000.00,2186.22,0,11/01/2011,MATCHED
2346,REAGAN RD,,REYNOLDSBURG,OH,43068,39.9391468,-82.7810459,,,,,,,,,,,,,,,,,UNMATCHED
2459,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.937276,-82.7793653,,,,,,,,,,,,,,,,,UNMATCHED
2451,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.9372827,-82.7796196,,,,,,,,,,,,,,,,,UNMATCHED
8137,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9378391,-82.7761661,,,,,,,,,,,,,,,,,UNMATCHED
7956,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380132,-82.7785204,,,,,,,,,,,,,,,,,UNMATCHED
8257,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9387383,-82.7737968,,,,,,,,,,,,,,,,,UNMATCHED
7814,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9387049,-82.7755556,,,,,,,,,,,,,,,,,UNMATCHED
7950,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380349,-82.7784326,,,,,,,,,,,,,,,,,UNMATCHED
8030,FILLMORE LN,,REYNOLDSBURG,OH,43068,39.9393031,-82.7802415,,,,,,,,,,,,,,,,,UNMATCHED
8259,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9387386,-82.7737679,,,,,,,,,,,,,,,,,UNMATCHED
8101,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9376728,-82.776809,,,,,,,,,,,,,,,,,UNMATCHED
2355,BUSH BLVD,,REYNOLDSBURG,OH,43068,39.9391469,-82.7790926,,,,,,,,,,,,,,,,,UNMATCHED
2411,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.9376177,-82.7801918,,,,,,,,,,,,,,,,,UNMATCHED
7876,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9381859,-82.7768653,,,,,,,,,,,,,,,,,UNMATCHED
7944,TRUMAN TRL,,REYNOLDSBURG,OH,43068,39.9394471,-82.7816408,,,,,,,,,,,,,,,,,UNMATCHED
2426,TAYLOR SQUARE DR,,REYNOLDSBURG,OH,43068,39.9357449,-82.7870878,,,,,,,,,,,,,,,,,UNMATCHED
2686,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9361099,-82.7826868,,,,,,,,,,,,,,,,,UNMATCHED
2843,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9387407,-82.7865954,,,,,,,,,,,,,,,,,UNMATCHED
7858,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9382978,-82.7764633,,,,,,,,,,,,,,,,,UNMATCHED
7928,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380588,-82.778014,,,,,,,,,,,,,,,,,UNMATCHED
7926,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380602,-82.7779843,,,,,,,,,,,,,,,,,UNMATCHED
2413,TAYLOR SQUARE DR,,REYNOLDSBURG,OH,43068,39.9356571,-82.7886185,,,,,,,,,,,,,,,,,UNMATCHED
2806,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9358042,-82.7858978,,,,,,,,,,,,,,,,,UNMATCHED
2421,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.9375304,-82.7800328,,,,,,,,,,,,,,,,,UNMATCHED
8042,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9374269,-82.7780894,,,,,,,,,,,,,,,,,UNMATCHED
7828,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9385613,-82.775819,,,,,,,,,,,,,,,,,UNMATCHED
8163,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380612,-82.7757818,,,,,,,,,,,,,,,,,UNMATCHED
8095,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9376769,-82.7769426,,,,,,,,,,,,,,,,,UNMATCHED
2350,REAGAN RD,,REYNOLDSBURG,OH,43068,39.9391113,-82.7808914,,,,,,,,,,,,,,,,,UNMATCHED
8035,FILLMORE LN,,REYNOLDSBURG,OH,43068,39.9391756,-82.7800611,,,,,,,,,,,,,,,,,UNMATCHED
2877,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9389246,-82.7874448,,,,,,,,,,,,,,,,,UNMATCHED
8039,FILLMORE LN,,REYNOLDSBURG,OH,43068,39.9392186,-82.7799652,,,,,,,,,,,,,,,,,UNMATCHED
7958,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380126,-82.7785411,,,,,,,,,,,,,,,,,UNMATCHED
8062,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9374832,-82.7777292,,,,,,,,,,,,,,,,,UNMATCHED
7852,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9383347,-82.7763544,,,,,,,,,,,,,,,,,UNMATCHED
2380,MADISON AVE,,REYNOLDSBURG,OH,43068,39.9388635,-82.7771042,,,,,,,,,,,,,,,,,UNMATCHED
7823,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9387573,-82.7758279,,,,,,,,,,,,,,,,,UNMATCHED
2200,BALTIMORE-REYNOLDSBURG RD,,REYNOLDSBURG,OH,43068,39.9396139,-82.7904408,,,,,,,,,,,,,,,,,UNMATCHED
7946,TRUMAN TRL,,REYNOLDSBURG,OH,43068,39.9394964,-82.7816181,,,,,,,,,,,,,,,,,UNMATCHED
8041,FILLMORE LN,,REYNOLDSBURG,OH,43068,39.939233,-82.7799332,,,,,,,,,,,,,,,,,UNMATCHED
8264,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9389693,-82.7738013,,,,,,,,,,,,,,,,,UNMATCHED
7908,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.938063,-82.7776262,,,,,,,,,,,,,,,,,UNMATCHED
8006,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.937294,-82.7787751,,,,,,,,,,,,,,,,,UNMATCHED
2453,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.937291,-82.7795187,,,,,,,,,,,,,,,,,UNMATCHED
8027,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9370924,-82.7785182,,,,,,,,,,,,,,,,,UNMATCHED
8277,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9388947,-82.7735035,,,,,,,,,,,,,,,,,UNMATCHED
8252,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9389037,-82.7740161,,,,,,,,,,,,,,,,,UNMATCHED
7645,E MAIN ST,APT R,REYNOLDSBURG,OH,43068,39.9548014,-82.7936866,060-000028,510,SINGLE_FAMILY,LIKELY_RENTAL,FAIRCHILD KENTON II,,1900,3,1,1,6,1,146600.00,4041.16,150000,04/20/2005,MATCHED
8049,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9371928,-82.7780444,,,,,,,,,,,,,,,,,UNMATCHED
2361,MADISON AVE,,REYNOLDSBURG,OH,43068,39.9393321,-82.7778453,,,,,,,,,,,,,,,,,UNMATCHED
2443,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.937307,-82.7797435,,,,,,,,,,,,,,,,,UNMATCHED
2845,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9387631,-82.7866864,,,,,,,,,,,,,,,,,UNMATCHED
8248,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.938881,-82.7740942,,,,,,,,,,,,,,,,,UNMATCHED
8135,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9378226,-82.7761932,,,,,,,,,,,,,,,,,UNMATCHED
7952,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9380146,-82.7784726,,,,,,,,,,,,,,,,,UNMATCHED
7834,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9384945,-82.7759834,,,,,,,,,,,,,,,,,UNMATCHED
2835,TAYLOR RD,,REYNOLDSBURG,OH,43068,39.9386815,-82.7863455,,,,,,,,,,,,,,,,,UNMATCHED
2405,BANKS EDGE WAY,,REYNOLDSBURG,OH,43068,39.9376889,-82.7800559,,,,,,,,,,,,,,,,,UNMATCHED
7932,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.938031,-82.7781112,,,,,,,,,,,,,,,,,UNMATCHED
2420,TAYLOR PARK DR,,REYNOLDSBURG,OH,43068,39.9348448,-82.7906795,,,,,,,,,,,,,,,,,UNMATCHED
8108,LINCOLN LN,,REYNOLDSBURG,OH,43068,39.9388993,-82.7780307,,,,,,,,,,,,,,,,,UNMATCHED
8100,ARTISAN WAY,,REYNOLDSBURG,OH,43068,39.9393106,-82.7762036,,,,,,,,,,,,,,,,,UNMATCHED
